Date,KLCI
2018-09-26,1798.719970703125
2018-09-27,1798.6400146484375
2018-09-28,1793.1500244140625
2018-10-01,1792.4599609375
2018-10-02,1798.1500244140625
2018-10-03,1796.300048828125
2018-10-04,1790.1099853515625
2018-10-05,1777.1500244140625
2018-10-08,1775.75
2018-10-09,1774.1500244140625
2018-10-10,1735.1800537109375
2018-10-11,1708.489990234375
2018-10-12,1730.739990234375
2018-10-15,1728.739990234375
2018-10-16,1736.8399658203125
2018-10-17,1740.5899658203125
2018-10-18,1738.010009765625
2018-10-19,1732.1400146484375
2018-10-22,1722.469970703125
2018-10-23,1697.5999755859375
2018-10-24,1690.0400390625
2018-10-25,1686.5899658203125
2018-10-26,1683.06005859375
2018-10-29,1683.72998046875
2018-10-30,1685.93994140625
2018-10-31,1709.27001953125
2018-11-01,1706.9200439453125
2018-11-02,1713.8699951171875
2018-11-05,1708.800048828125
2018-11-07,1714.8800048828125
2018-11-08,1721.4200439453125
2018-11-09,1708.0899658203125
2018-11-12,1696.1400146484375
2018-11-13,1687.5699462890625
2018-11-14,1688.4100341796875
2018-11-15,1694.2099609375
2018-11-16,1706.3800048828125
2018-11-19,1710.7099609375
2018-11-21,1695.3699951171875
2018-11-22,1695.6199951171875
2018-11-23,1695.8800048828125
2018-11-26,1701.989990234375
2018-11-27,1684.969970703125
2018-11-28,1686.550048828125
2018-11-29,1696.3399658203125
2018-11-30,1679.8599853515625
2018-12-03,1699.719970703125
2018-12-04,1694.989990234375
2018-12-05,1688.27001953125
2018-12-06,1683.3399658203125
2018-12-07,1680.5400390625
2018-12-10,1663.31005859375
2018-12-11,1652.6300048828125
2018-12-12,1663.27001953125
2018-12-13,1676.0
2018-12-14,1661.9599609375
2018-12-17,1641.6199951171875
2018-12-18,1635.31005859375
2018-12-19,1655.6600341796875
2018-12-20,1650.56005859375
2018-12-21,1670.280029296875
2018-12-24,1683.8199462890625
2018-12-26,1672.5999755859375
2018-12-27,1690.719970703125
2018-12-28,1692.0699462890625
2018-12-31,1690.5799560546875
2019-01-02,1668.1099853515625
2019-01-03,1675.8299560546875
2019-01-04,1669.780029296875
2019-01-07,1679.1700439453125
2019-01-08,1672.760009765625
2019-01-09,1667.8299560546875
2019-01-10,1678.8800048828125
2019-01-11,1683.219970703125
2019-01-14,1676.1600341796875
2019-01-15,1679.4200439453125
2019-01-16,1673.0799560546875
2019-01-17,1682.969970703125
2019-01-18,1692.219970703125
2019-01-22,1702.1199951171875
2019-01-23,1688.1400146484375
2019-01-24,1693.5899658203125
2019-01-25,1701.030029296875
2019-01-28,1697.5
2019-01-29,1690.4100341796875
2019-01-30,1684.1099853515625
2019-01-31,1683.530029296875
2019-02-04,1683.6099853515625
2019-02-07,1693.3900146484375
2019-02-08,1686.52001953125
2019-02-11,1688.56005859375
2019-02-12,1687.4100341796875
2019-02-13,1685.300048828125
2019-02-14,1689.06005859375
2019-02-15,1688.8299560546875
2019-02-18,1692.739990234375
2019-02-19,1706.56005859375
2019-02-20,1726.1800537109375
2019-02-21,1730.6800537109375
2019-02-22,1721.4200439453125
2019-02-25,1724.5799560546875
2019-02-26,1719.0
2019-02-27,1713.449951171875
2019-02-28,1707.72998046875
2019-03-01,1700.760009765625
2019-03-04,1693.989990234375
2019-03-05,1685.6199951171875
2019-03-06,1686.8199462890625
2019-03-07,1686.949951171875
2019-03-08,1679.9000244140625
2019-03-11,1664.6300048828125
2019-03-12,1671.280029296875
2019-03-13,1678.239990234375
2019-03-14,1674.52001953125
2019-03-15,1680.5400390625
2019-03-18,1690.93994140625
2019-03-19,1687.6800537109375
2019-03-20,1684.2099609375
2019-03-21,1663.6600341796875
2019-03-22,1666.6600341796875
2019-03-25,1649.1500244140625
2019-03-26,1649.93994140625
2019-03-27,1642.72998046875
2019-03-28,1641.3299560546875
2019-03-29,1643.6300048828125
2019-04-01,1628.6600341796875
2019-04-02,1632.8299560546875
2019-04-03,1643.2099609375
2019-04-04,1645.0699462890625
2019-04-05,1641.81005859375
2019-04-08,1644.3499755859375
2019-04-09,1641.93994140625
2019-04-10,1639.4599609375
2019-04-11,1624.22998046875
2019-04-12,1630.1700439453125
2019-04-15,1631.3299560546875
2019-04-16,1629.4599609375
2019-04-17,1620.9000244140625
2019-04-18,1619.72998046875
2019-04-19,1622.0699462890625
2019-04-22,1622.06005859375
2019-04-23,1627.43994140625
2019-04-24,1638.010009765625
2019-04-25,1635.6800537109375
2019-04-26,1638.3800048828125
2019-04-29,1637.4000244140625
2019-04-30,1642.2900390625
2019-05-02,1632.239990234375
2019-05-03,1637.300048828125
2019-05-06,1632.800048828125
2019-05-07,1639.3699951171875
2019-05-08,1633.550048828125
2019-05-09,1618.530029296875
2019-05-10,1610.27001953125
2019-05-13,1601.0899658203125
2019-05-14,1599.18994140625
2019-05-15,1611.4300537109375
2019-05-16,1599.18994140625
2019-05-17,1605.3599853515625
2019-05-21,1603.739990234375
2019-05-23,1601.8699951171875
2019-05-24,1598.3199462890625
2019-05-27,1601.3499755859375
2019-05-28,1614.5699462890625
2019-05-29,1623.6700439453125
2019-05-30,1636.5
2019-05-31,1650.760009765625
2019-06-03,1655.31005859375
2019-06-04,1644.0899658203125
2019-06-07,1649.3299560546875
2019-06-10,1655.469970703125
2019-06-11,1651.199951171875
2019-06-12,1650.739990234375
2019-06-13,1643.739990234375
2019-06-14,1638.6300048828125
2019-06-17,1638.4000244140625
2019-06-18,1652.760009765625
2019-06-19,1666.5400390625
2019-06-20,1675.4300537109375
2019-06-21,1682.22998046875
2019-06-24,1676.1300048828125
2019-06-25,1676.6099853515625
2019-06-26,1674.489990234375
2019-06-27,1672.699951171875
2019-06-28,1672.1300048828125
2019-07-01,1683.6199951171875
2019-07-02,1691.0
2019-07-03,1690.050048828125
2019-07-04,1687.47998046875
2019-07-05,1682.530029296875
2019-07-08,1677.6400146484375
2019-07-09,1682.8699951171875
2019-07-10,1678.969970703125
2019-07-11,1679.260009765625
2019-07-12,1669.449951171875
2019-07-15,1672.3699951171875
2019-07-16,1668.93994140625
2019-07-17,1657.530029296875
2019-07-18,1648.9300537109375
2019-07-19,1658.18994140625
2019-07-22,1655.4000244140625
2019-07-23,1655.6700439453125
2019-07-24,1652.4100341796875
2019-07-25,1656.5799560546875
2019-07-26,1647.9599609375
2019-07-29,1642.68994140625
2019-07-31,1634.8699951171875
2019-08-01,1639.0699462890625
2019-08-02,1626.760009765625
2019-08-05,1610.4100341796875
2019-08-06,1611.7900390625
2019-08-07,1604.699951171875
2019-08-08,1616.02001953125
2019-08-09,1615.050048828125
2019-08-13,1592.8800048828125
2019-08-14,1600.31005859375
2019-08-15,1600.2900390625
2019-08-16,1599.219970703125
2019-08-19,1596.449951171875
2019-08-20,1602.75
2019-08-21,1594.5899658203125
2019-08-22,1602.469970703125
2019-08-23,1609.3299560546875
2019-08-26,1600.530029296875
2019-08-27,1590.8399658203125
2019-08-28,1589.8199462890625
2019-08-29,1595.1800537109375
2019-08-30,1612.1400146484375
2019-09-03,1591.52001953125
2019-09-04,1599.8900146484375
2019-09-05,1599.75
2019-09-06,1604.469970703125
2019-09-10,1595.8499755859375
2019-09-11,1602.300048828125
2019-09-12,1601.0
2019-09-13,1601.25
2019-09-17,1604.300048828125
2019-09-18,1599.489990234375
2019-09-19,1596.280029296875
2019-09-20,1597.4100341796875
2019-09-23,1592.9300537109375
2019-09-24,1592.3299560546875
2019-09-25,1589.5799560546875
2019-09-26,1593.0
2019-09-27,1584.1400146484375
2019-09-30,1583.9100341796875
2019-10-01,1589.43994140625
2019-10-02,1574.9000244140625
2019-10-03,1564.1199951171875
2019-10-04,1557.6700439453125
2019-10-07,1559.0
2019-10-08,1558.7900390625
2019-10-09,1551.22998046875
2019-10-10,1551.8699951171875
2019-10-11,1556.8399658203125
2019-10-14,1567.5899658203125
2019-10-15,1566.22998046875
2019-10-16,1574.9000244140625
2019-10-17,1574.5
2019-10-18,1571.1500244140625
2019-10-21,1570.9300537109375
2019-10-22,1574.0899658203125
2019-10-23,1568.7900390625
2019-10-24,1571.1099853515625
2019-10-25,1570.0
2019-10-29,1577.7900390625
2019-10-30,1580.0
2019-10-31,1597.97998046875
2019-11-01,1593.3399658203125
2019-11-04,1603.56005859375
2019-11-05,1606.739990234375
2019-11-06,1603.25
2019-11-07,1609.3299560546875
2019-11-08,1609.72998046875
2019-11-11,1608.1500244140625
2019-11-12,1609.72998046875
2019-11-13,1597.219970703125
2019-11-14,1593.550048828125
2019-11-15,1594.75
2019-11-18,1604.3599853515625
2019-11-19,1605.31005859375
2019-11-20,1601.1400146484375
2019-11-21,1592.18994140625
2019-11-22,1596.8399658203125
2019-11-25,1591.3499755859375
2019-11-26,1583.8699951171875
2019-11-27,1587.1800537109375
2019-11-28,1583.77001953125
2019-11-29,1561.739990234375
2019-12-02,1570.550048828125
2019-12-03,1562.27001953125
2019-12-04,1560.9300537109375
2019-12-05,1563.5799560546875
2019-12-06,1568.43994140625
2019-12-09,1562.7099609375
2019-12-10,1561.7900390625
2019-12-11,1563.18994140625
2019-12-12,1567.3399658203125
2019-12-13,1571.1600341796875
2019-12-16,1569.3499755859375
2019-12-17,1576.949951171875
2019-12-18,1599.1099853515625
2019-12-19,1596.010009765625
2019-12-20,1610.1800537109375
2019-12-23,1614.1800537109375
2019-12-24,1604.22998046875
2019-12-26,1603.550048828125
2019-12-27,1610.6099853515625
2019-12-30,1615.6700439453125
2019-12-31,1588.760009765625
2020-01-02,1602.5
2020-01-03,1611.3800048828125
2020-01-06,1597.760009765625
2020-01-07,1611.0400390625
2020-01-08,1589.0999755859375
2020-01-09,1595.6500244140625
2020-01-10,1591.4599609375
2020-01-13,1584.72998046875
2020-01-14,1580.5999755859375
2020-01-15,1585.1400146484375
2020-01-16,1587.8800048828125
2020-01-17,1595.81005859375
2020-01-20,1588.8800048828125
2020-01-21,1587.3299560546875
2020-01-22,1577.97998046875
2020-01-23,1574.43994140625
2020-01-24,1572.81005859375
2020-01-28,1551.6400146484375
2020-01-29,1550.469970703125
2020-01-30,1545.5899658203125
2020-01-31,1531.06005859375
2020-02-03,1521.949951171875
2020-02-04,1535.800048828125
2020-02-05,1536.7900390625
2020-02-06,1552.77001953125
2020-02-07,1554.489990234375
2020-02-10,1542.800048828125
2020-02-11,1551.47998046875
2020-02-12,1542.93994140625
2020-02-13,1539.1600341796875
2020-02-14,1544.4599609375
2020-02-17,1537.1199951171875
2020-02-18,1537.0799560546875
2020-02-19,1534.1600341796875
2020-02-20,1534.97998046875
2020-02-21,1531.199951171875
2020-02-24,1490.06005859375
2020-02-25,1500.8800048828125
2020-02-26,1495.18994140625
2020-02-27,1505.5899658203125
2020-02-28,1482.6400146484375
2020-03-02,1466.93994140625
2020-03-03,1478.6400146484375
2020-03-04,1489.949951171875
2020-03-05,1491.030029296875
2020-03-06,1483.0999755859375
2020-03-09,1424.1600341796875
2020-03-10,1430.469970703125
2020-03-11,1443.8299560546875
2020-03-12,1419.4300537109375
2020-03-13,1344.75
2020-03-16,1280.6300048828125
2020-03-17,1256.5799560546875
2020-03-18,1239.010009765625
2020-03-19,1219.719970703125
2020-03-20,1303.280029296875
2020-03-23,1259.8800048828125
2020-03-24,1291.1400146484375
2020-03-25,1324.5
2020-03-26,1328.0899658203125
2020-03-27,1343.0899658203125
2020-03-30,1328.8800048828125
2020-03-31,1350.8900146484375
2020-04-01,1322.6600341796875
2020-04-02,1330.9000244140625
2020-04-03,1330.6500244140625
2020-04-06,1341.68994140625
2020-04-07,1369.9200439453125
2020-04-08,1361.3900146484375
2020-04-09,1369.760009765625
2020-04-10,1357.5
2020-04-13,1356.030029296875
2020-04-14,1371.6600341796875
2020-04-15,1387.7900390625
2020-04-16,1386.530029296875
2020-04-17,1407.3399658203125
2020-04-20,1413.1199951171875
2020-04-21,1381.72998046875
2020-04-22,1381.8900146484375
2020-04-23,1381.6400146484375
2020-04-24,1369.8499755859375
2020-04-27,1370.1600341796875
2020-04-28,1372.199951171875
2020-04-29,1380.300048828125
2020-04-30,1407.780029296875
2020-05-04,1376.5899658203125
2020-05-05,1389.550048828125
2020-05-06,1376.9300537109375
2020-05-08,1382.31005859375
2020-05-12,1379.9300537109375
2020-05-13,1397.1300048828125
2020-05-14,1397.25
2020-05-15,1403.43994140625
2020-05-18,1410.1600341796875
2020-05-19,1423.969970703125
2020-05-20,1435.1199951171875
2020-05-21,1452.1099853515625
2020-05-22,1436.760009765625
2020-05-27,1451.72998046875
2020-05-28,1457.5
2020-05-29,1473.25
2020-06-02,1507.68994140625
2020-06-03,1538.530029296875
2020-06-04,1561.8399658203125
2020-06-05,1556.3299560546875
2020-06-09,1575.1600341796875
2020-06-10,1575.27001953125
2020-06-11,1557.25
2020-06-12,1546.02001953125
2020-06-15,1498.8299560546875
2020-06-16,1517.7099609375
2020-06-17,1526.3199462890625
2020-06-18,1504.9100341796875
2020-06-19,1507.260009765625
2020-06-22,1511.239990234375
2020-06-23,1507.0400390625
2020-06-24,1502.6300048828125
2020-06-25,1489.199951171875
2020-06-26,1488.1400146484375
2020-06-29,1494.4300537109375
2020-06-30,1500.969970703125
2020-07-01,1514.4300537109375
2020-07-02,1536.280029296875
2020-07-03,1552.6500244140625
2020-07-06,1576.9000244140625
2020-07-07,1566.719970703125
2020-07-08,1583.5
2020-07-09,1583.25
2020-07-10,1591.8399658203125
2020-07-13,1606.4300537109375
2020-07-14,1598.75
2020-07-15,1585.56005859375
2020-07-16,1573.47998046875
2020-07-17,1596.3299560546875
2020-07-20,1589.449951171875
2020-07-21,1595.9300537109375
2020-07-22,1586.97998046875
2020-07-23,1606.4200439453125
2020-07-24,1589.6099853515625
2020-07-27,1591.47998046875
2020-07-28,1609.93994140625
2020-07-29,1611.4200439453125
2020-07-30,1603.75
2020-08-03,1572.6099853515625
2020-08-04,1575.93994140625
2020-08-05,1568.1300048828125
2020-08-06,1588.5699462890625
2020-08-07,1578.1400146484375
2020-08-10,1571.6600341796875
2020-08-11,1564.739990234375
2020-08-12,1556.6400146484375
2020-08-13,1576.4200439453125
2020-08-14,1564.5899658203125
2020-08-17,1560.739990234375
2020-08-18,1577.8499755859375
2020-08-19,1575.3800048828125
2020-08-21,1577.1199951171875
2020-08-24,1568.5799560546875
2020-08-25,1554.9599609375
2020-08-26,1549.5799560546875
2020-08-27,1554.780029296875
2020-08-28,1525.2099609375
2020-09-01,1521.4300537109375
2020-09-02,1537.5400390625
2020-09-03,1515.4000244140625
2020-09-04,1515.8599853515625
2020-09-07,1516.3800048828125
2020-09-08,1519.3199462890625
2020-09-09,1496.719970703125
2020-09-10,1490.1199951171875
2020-09-11,1504.8499755859375
2020-09-14,1511.3599853515625
2020-09-15,1531.280029296875
2020-09-17,1513.0699462890625
2020-09-18,1506.6300048828125
2020-09-21,1499.4300537109375
2020-09-22,1505.780029296875
2020-09-23,1496.47998046875
2020-09-24,1500.800048828125
2020-09-25,1509.1400146484375
2020-09-28,1511.6600341796875
2020-09-29,1503.9000244140625
2020-09-30,1504.8199462890625
2020-10-01,1496.77001953125
2020-10-02,1500.300048828125
2020-10-05,1512.4300537109375
2020-10-06,1509.469970703125
2020-10-07,1489.56005859375
2020-10-08,1519.4300537109375
2020-10-09,1530.3499755859375
2020-10-12,1518.4300537109375
2020-10-13,1525.199951171875
2020-10-14,1523.25
2020-10-15,1513.949951171875
2020-10-16,1503.8399658203125
2020-10-19,1518.1099853515625
2020-10-20,1510.969970703125
2020-10-21,1492.4000244140625
2020-10-22,1498.800048828125
2020-10-23,1494.6400146484375
2020-10-26,1494.6099853515625
2020-10-27,1500.3499755859375
2020-10-28,1495.199951171875
2020-10-30,1466.8900146484375
2020-11-02,1466.4599609375
2020-11-03,1461.449951171875
2020-11-04,1464.6099853515625
2020-11-05,1501.489990234375
2020-11-06,1519.6400146484375
2020-11-09,1524.3199462890625
2020-11-10,1575.0699462890625
2020-11-11,1570.0799560546875
2020-11-12,1590.780029296875
2020-11-13,1589.68994140625
2020-11-16,1599.6600341796875
2020-11-17,1610.1500244140625
2020-11-18,1604.75
2020-11-19,1583.6800537109375
2020-11-20,1593.75
2020-11-23,1597.47998046875
2020-11-24,1578.3900146484375
2020-11-25,1597.5799560546875
2020-11-26,1612.1099853515625
2020-11-27,1607.5899658203125
2020-11-30,1562.7099609375
2020-12-01,1602.260009765625
2020-12-02,1598.719970703125
2020-12-03,1628.260009765625
2020-12-04,1621.8499755859375
2020-12-07,1622.8900146484375
2020-12-08,1631.699951171875
2020-12-09,1646.530029296875
2020-12-10,1654.3900146484375
2020-12-11,1684.5799560546875
2020-12-14,1662.739990234375
2020-12-15,1674.02001953125
2020-12-16,1681.4100341796875
2020-12-17,1674.3499755859375
2020-12-18,1652.489990234375
2020-12-21,1647.8900146484375
2020-12-22,1631.9200439453125
2020-12-23,1647.5
2020-12-24,1641.1700439453125
2020-12-28,1643.9000244140625
2020-12-29,1634.989990234375
2020-12-30,1644.4100341796875
2020-12-31,1627.2099609375
2021-01-04,1602.5699462890625
2021-01-05,1608.3499755859375
2021-01-06,1591.969970703125
2021-01-07,1602.949951171875
2021-01-08,1633.18994140625
2021-01-11,1617.25
2021-01-12,1612.0400390625
2021-01-13,1636.68994140625
2021-01-14,1635.7099609375
2021-01-15,1627.010009765625
2021-01-18,1609.52001953125
2021-01-19,1601.8800048828125
2021-01-20,1601.5400390625
2021-01-21,1594.800048828125
2021-01-22,1596.739990234375
2021-01-25,1576.6199951171875
2021-01-26,1575.31005859375
2021-01-27,1580.6199951171875
2021-01-29,1566.4000244140625
2021-02-02,1580.489990234375
2021-02-03,1582.989990234375
2021-02-04,1584.9000244140625
2021-02-05,1578.6300048828125
2021-02-08,1573.3299560546875
2021-02-09,1586.1300048828125
2021-02-10,1596.8499755859375
2021-02-11,1599.4200439453125
2021-02-15,1608.0699462890625
2021-02-16,1606.1400146484375
2021-02-17,1595.2900390625
2021-02-18,1575.8399658203125
2021-02-19,1584.9300537109375
2021-02-22,1570.4599609375
2021-02-23,1565.050048828125
2021-02-24,1557.550048828125
2021-02-25,1581.5400390625
2021-02-26,1577.75
2021-03-01,1567.1400146484375
2021-03-02,1569.8699951171875
2021-03-03,1588.449951171875
2021-03-04,1581.260009765625
2021-03-05,1600.1199951171875
2021-03-08,1611.81005859375
2021-03-09,1624.780029296875
2021-03-10,1639.8299560546875
2021-03-11,1629.4100341796875
2021-03-12,1615.68994140625
2021-03-15,1620.9200439453125
2021-03-16,1623.9599609375
2021-03-17,1624.969970703125
2021-03-18,1627.989990234375
2021-03-19,1626.18994140625
2021-03-22,1616.72998046875
2021-03-23,1595.2900390625
2021-03-24,1602.4000244140625
2021-03-25,1597.72998046875
2021-03-26,1601.4200439453125
2021-03-29,1611.280029296875
2021-03-30,1609.18994140625
2021-03-31,1573.510009765625
2021-04-01,1582.6400146484375
2021-04-02,1585.3499755859375
2021-04-05,1584.239990234375
2021-04-06,1578.9100341796875
2021-04-07,1600.5899658203125
2021-04-08,1602.4000244140625
2021-04-09,1612.25
2021-04-12,1608.4200439453125
2021-04-13,1597.7099609375
2021-04-14,1598.280029296875
2021-04-15,1608.25
2021-04-16,1608.3800048828125
2021-04-19,1600.2900390625
2021-04-20,1607.5699462890625
2021-04-21,1596.5799560546875
2021-04-22,1607.72998046875
2021-04-23,1608.4300537109375
2021-04-26,1623.469970703125
2021-04-27,1606.6800537109375
2021-04-28,1608.5
2021-04-30,1601.6500244140625
2021-05-03,1590.72998046875
2021-05-04,1588.25
2021-05-05,1575.6700439453125
2021-05-06,1578.3299560546875
2021-05-07,1587.449951171875
2021-05-10,1583.9200439453125
2021-05-11,1577.6400146484375
2021-05-12,1582.52001953125
2021-05-17,1583.4599609375
2021-05-18,1591.3199462890625
2021-05-19,1580.52001953125
2021-05-20,1575.3199462890625
2021-05-21,1562.1700439453125
2021-05-24,1571.8199462890625
2021-05-25,1577.8199462890625
2021-05-27,1593.9000244140625
2021-05-28,1594.43994140625
2021-05-31,1583.550048828125
2021-06-01,1585.9000244140625
2021-06-02,1597.93994140625
2021-06-03,1590.5699462890625
2021-06-04,1578.449951171875
2021-06-08,1587.9599609375
2021-06-09,1581.47998046875
2021-06-10,1579.9000244140625
2021-06-11,1575.1600341796875
2021-06-14,1582.4599609375
2021-06-15,1581.3699951171875
2021-06-16,1578.3199462890625
2021-06-17,1570.8599853515625
2021-06-18,1589.050048828125
2021-06-21,1572.239990234375
2021-06-22,1574.02001953125
2021-06-23,1564.760009765625
2021-06-24,1555.7099609375
2021-06-25,1559.6800537109375
2021-06-28,1544.7099609375
2021-06-29,1548.31005859375
2021-06-30,1532.6300048828125
2021-07-01,1534.22998046875
2021-07-02,1533.3499755859375
2021-07-05,1532.3599853515625
2021-07-06,1531.6300048828125
2021-07-07,1530.1500244140625
2021-07-08,1508.7099609375
2021-07-09,1520.5799560546875
2021-07-12,1512.8900146484375
2021-07-13,1519.56005859375
2021-07-14,1512.3199462890625
2021-07-15,1520.8199462890625
2021-07-16,1522.47998046875
2021-07-19,1519.969970703125
2021-07-21,1516.52001953125
2021-07-22,1527.6199951171875
2021-07-23,1523.43994140625
2021-07-26,1512.530029296875
2021-07-27,1514.5999755859375
2021-07-28,1515.3900146484375
2021-07-29,1512.9300537109375
2021-07-30,1494.5999755859375
2021-08-02,1493.0
2021-08-03,1500.260009765625
2021-08-04,1491.3299560546875
2021-08-05,1495.780029296875
2021-08-06,1489.800048828125
2021-08-09,1496.72998046875
2021-08-11,1504.43994140625
2021-08-12,1501.969970703125
2021-08-13,1505.1099853515625
2021-08-16,1502.9000244140625
2021-08-17,1523.5899658203125
2021-08-18,1525.239990234375
2021-08-19,1514.949951171875
2021-08-20,1518.030029296875
2021-08-23,1522.4300537109375
2021-08-24,1553.3699951171875
2021-08-25,1569.800048828125
2021-08-26,1585.739990234375
2021-08-27,1590.1600341796875
2021-08-30,1601.3800048828125
2021-09-01,1586.8900146484375
2021-09-02,1582.18994140625
2021-09-03,1589.18994140625
2021-09-06,1581.5899658203125
2021-09-07,1583.47998046875
2021-09-08,1597.6300048828125
2021-09-09,1578.8900146484375
2021-09-10,1575.969970703125
2021-09-13,1570.1300048828125
2021-09-14,1555.510009765625
2021-09-15,1555.260009765625
2021-09-17,1548.510009765625
2021-09-20,1527.8900146484375
2021-09-21,1530.43994140625
2021-09-22,1529.02001953125
2021-09-23,1539.3399658203125
2021-09-24,1532.06005859375
2021-09-27,1533.050048828125
2021-09-28,1546.8199462890625
2021-09-29,1547.6500244140625
2021-09-30,1537.800048828125
2021-10-01,1524.47998046875
2021-10-04,1522.469970703125
2021-10-05,1530.4200439453125
2021-10-06,1559.4200439453125
2021-10-07,1561.2900390625
2021-10-08,1563.9000244140625
2021-10-11,1570.8199462890625
2021-10-12,1583.9100341796875
2021-10-13,1600.3800048828125
2021-10-14,1592.52001953125
2021-10-15,1598.280029296875
2021-10-18,1605.969970703125
2021-10-20,1606.3199462890625
2021-10-21,1591.6199951171875
2021-10-22,1588.0799560546875
2021-10-25,1587.93994140625
2021-10-26,1584.199951171875
2021-10-27,1583.0799560546875
2021-10-28,1566.8599853515625
2021-10-29,1562.31005859375
2021-11-01,1530.9200439453125
2021-11-02,1537.6300048828125
2021-11-03,1531.3299560546875
2021-11-05,1531.72998046875
2021-11-08,1535.4100341796875
2021-11-09,1524.030029296875
2021-11-10,1520.739990234375
2021-11-11,1518.8499755859375
2021-11-12,1531.219970703125
2021-11-15,1522.3399658203125
2021-11-16,1522.8900146484375
2021-11-17,1525.1300048828125
2021-11-18,1523.7900390625
2021-11-19,1525.5400390625
2021-11-22,1526.8699951171875
2021-11-23,1522.8800048828125
2021-11-24,1522.27001953125
2021-11-25,1517.5999755859375
2021-11-26,1512.219970703125
2021-11-29,1510.5699462890625
2021-11-30,1513.97998046875
2021-12-01,1496.9300537109375
2021-12-02,1501.739990234375
2021-12-06,1483.449951171875
2021-12-07,1497.969970703125
2021-12-08,1494.030029296875
2021-12-09,1501.7900390625
2021-12-10,1488.8800048828125
2021-12-13,1494.8599853515625
2021-12-14,1480.9200439453125
2021-12-15,1482.81005859375
2021-12-16,1484.6400146484375
2021-12-17,1502.010009765625
2021-12-20,1493.9000244140625
2021-12-21,1492.5899658203125
2021-12-22,1500.3199462890625
2021-12-23,1516.4200439453125
2021-12-24,1516.449951171875
2021-12-27,1533.9100341796875
2021-12-28,1539.8900146484375
2021-12-29,1545.0400390625
2021-12-30,1543.6099853515625
2021-12-31,1567.530029296875
2022-01-03,1549.050048828125
2022-01-04,1541.9000244140625
2022-01-05,1547.949951171875
2022-01-06,1533.3599853515625
2022-01-07,1543.1099853515625
2022-01-10,1550.1700439453125
2022-01-11,1564.2900390625
2022-01-12,1563.199951171875
2022-01-13,1569.510009765625
2022-01-14,1555.3299560546875
2022-01-17,1542.9200439453125
2022-01-19,1530.3299560546875
2022-01-20,1527.75
2022-01-21,1527.06005859375
2022-01-24,1521.8599853515625
2022-01-25,1508.9100341796875
2022-01-26,1515.760009765625
2022-01-27,1515.989990234375
2022-01-28,1520.02001953125
2022-01-31,1512.27001953125
2022-02-03,1525.72998046875
2022-02-04,1522.760009765625
2022-02-07,1530.6500244140625
2022-02-08,1530.0899658203125
2022-02-09,1551.510009765625
2022-02-10,1570.0999755859375
2022-02-11,1578.8900146484375
2022-02-14,1583.8399658203125
2022-02-15,1599.6099853515625
2022-02-16,1603.199951171875
2022-02-17,1605.02001953125
2022-02-18,1603.050048828125
2022-02-21,1582.68994140625
2022-02-22,1576.9599609375
2022-02-23,1586.1400146484375
2022-02-24,1573.8900146484375
2022-02-25,1591.719970703125
2022-02-28,1608.280029296875
2022-03-01,1596.43994140625
2022-03-02,1598.0999755859375
2022-03-03,1618.5400390625
2022-03-04,1603.93994140625
2022-03-07,1572.56005859375
2022-03-08,1546.8699951171875
2022-03-09,1562.3299560546875
2022-03-10,1580.530029296875
2022-03-11,1568.219970703125
2022-03-14,1567.43994140625
2022-03-15,1557.4100341796875
2022-03-16,1571.3199462890625
2022-03-17,1590.8800048828125
2022-03-18,1591.260009765625
2022-03-21,1587.1600341796875
2022-03-22,1585.81005859375
2022-03-23,1597.8800048828125
2022-03-24,1598.969970703125
2022-03-25,1603.300048828125
2022-03-28,1597.949951171875
2022-03-29,1583.4200439453125
2022-03-30,1583.219970703125
2022-03-31,1587.3599853515625
2022-04-01,1602.4100341796875
2022-04-04,1598.9200439453125
2022-04-05,1596.7900390625
2022-04-06,1604.719970703125
2022-04-07,1600.7900390625
2022-04-08,1607.2900390625
2022-04-11,1604.6099853515625
2022-04-12,1597.1300048828125
2022-04-13,1597.1800537109375
2022-04-14,1595.699951171875
2022-04-15,1589.010009765625
2022-04-18,1581.1400146484375
2022-04-20,1593.75
2022-04-21,1598.3199462890625
2022-04-22,1601.969970703125
2022-04-25,1589.97998046875
2022-04-26,1596.6800537109375
2022-04-27,1585.97998046875
2022-04-28,1597.31005859375
2022-04-29,1600.4300537109375
2022-05-05,1582.97998046875
2022-05-06,1564.3399658203125
2022-05-09,1549.1800537109375
2022-05-10,1554.5799560546875
2022-05-11,1555.9300537109375
2022-05-12,1538.800048828125
2022-05-13,1544.4100341796875
2022-05-17,1548.5999755859375
2022-05-18,1554.9100341796875
2022-05-19,1549.4100341796875
2022-05-20,1549.1199951171875
2022-05-23,1542.530029296875
2022-05-24,1531.300048828125
2022-05-25,1535.56005859375
2022-05-26,1541.1500244140625
2022-05-27,1546.760009765625
2022-05-30,1543.02001953125
2022-05-31,1570.0999755859375
2022-06-01,1553.4100341796875
2022-06-02,1549.9000244140625
2022-06-03,1537.8299560546875
2022-06-07,1525.9300537109375
2022-06-08,1523.8599853515625
2022-06-09,1509.7099609375
2022-06-10,1493.949951171875
2022-06-13,1464.8299560546875
2022-06-14,1481.280029296875
2022-06-15,1459.050048828125
