Date,USDMYR
2016-01-07,4.4019999504089355
2016-01-08,4.4079999923706055
2016-01-11,4.388500213623047
2016-01-12,4.39300012588501
2016-01-13,4.385499954223633
2016-01-14,4.380499839782715
2016-01-15,4.420499801635742
2016-01-18,4.39900016784668
2016-01-19,4.365799903869629
2016-01-20,4.382999897003174
2016-01-21,4.3414998054504395
2016-01-22,4.257500171661377
2016-01-25,4.276800155639648
2016-01-26,4.252299785614014
2016-01-27,4.239799976348877
2016-01-28,4.15749979019165
2016-01-29,4.131999969482422
2016-02-01,4.156000137329102
2016-02-02,4.196499824523926
2016-02-03,4.140999794006348
2016-02-04,4.086999893188477
2016-02-05,4.1539998054504395
2016-02-08,4.171500205993652
2016-02-09,4.157299995422363
2016-02-10,4.104000091552734
2016-02-11,4.120500087738037
2016-02-12,4.143499851226807
2016-02-15,4.125
2016-02-16,4.191299915313721
2016-02-17,4.160999774932861
2016-02-18,4.168000221252441
2016-02-19,4.200799942016602
2016-02-22,4.171500205993652
2016-02-23,4.210000038146973
2016-02-24,4.21750020980835
2016-02-25,4.2042999267578125
2016-02-26,4.1585001945495605
2016-02-29,4.191800117492676
2016-03-01,4.11899995803833
2016-03-02,4.129000186920166
2016-03-03,4.113500118255615
2016-03-04,4.054500102996826
2016-03-07,4.057499885559082
2016-03-08,4.109499931335449
2016-03-09,4.1020002365112305
2016-03-10,4.11899995803833
2016-03-11,4.064799785614014
2016-03-14,4.108500003814697
2016-03-15,4.156300067901611
2016-03-16,4.052499771118164
2016-03-17,4.023499965667725
2016-03-18,4.043499946594238
2016-03-21,4.03249979019165
2016-03-22,3.9718000888824463
2016-03-23,4.027500152587891
2016-03-24,4.015500068664551
2016-03-25,4.014500141143799
2016-03-28,4.002999782562256
2016-03-29,3.9625000953674316
2016-03-30,3.9094998836517334
2016-03-31,3.8635001182556152
2016-04-01,3.882499933242798
2016-04-04,3.9068000316619873
2016-04-05,3.934299945831299
2016-04-06,3.865999937057495
2016-04-07,3.939500093460083
2016-04-08,3.911099910736084
2016-04-11,3.8450000286102295
2016-04-12,3.8434998989105225
2016-04-13,3.856300115585327
2016-04-14,3.8701999187469482
2016-04-15,3.8980000019073486
2016-04-18,3.8935000896453857
2016-04-19,3.824399948120117
2016-04-20,3.876499891281128
2016-04-21,3.8977999687194824
2016-04-22,3.9058001041412354
2016-04-25,3.9103000164031982
2016-04-26,3.9052999019622803
2016-04-27,3.8919999599456787
2016-04-28,3.878000020980835
2016-04-29,3.9140000343322754
2016-05-02,3.9168999195098877
2016-05-03,3.9795000553131104
2016-05-04,4.0177998542785645
2016-05-05,4.01200008392334
2016-05-06,3.993000030517578
2016-05-09,4.052499771118164
2016-05-10,4.03849983215332
2016-05-11,4.0167999267578125
2016-05-12,4.023499965667725
2016-05-13,4.032800197601318
2016-05-16,4.0157999992370605
2016-05-17,4.019000053405762
2016-05-18,4.065999984741211
2016-05-19,4.078000068664551
2016-05-20,4.065800189971924
2016-05-23,4.046500205993652
2016-05-24,4.081500053405762
2016-05-25,4.066999912261963
2016-05-26,4.055500030517578
2016-05-27,4.089000225067139
2016-05-30,4.105000019073486
2016-05-31,4.116499900817871
2016-06-01,4.151500225067139
2016-06-02,4.14300012588501
2016-06-03,4.077000141143799
2016-06-06,4.059000015258789
2016-06-07,4.055500030517578
2016-06-08,4.021299839019775
2016-06-09,4.039999961853027
2016-06-10,4.074999809265137
2016-06-13,4.08650016784668
2016-06-14,4.098999977111816
2016-06-15,4.073699951171875
2016-06-16,4.092800140380859
2016-06-17,4.083000183105469
2016-06-20,4.059999942779541
2016-06-21,4.0289998054504395
2016-06-22,4.028500080108643
2016-06-23,3.9502999782562256
2016-06-24,4.086299896240234
2016-06-27,4.0929999351501465
2016-06-28,4.053500175476074
2016-06-29,3.9830000400543213
2016-06-30,3.984999895095825
2016-07-01,3.9855000972747803
2016-07-04,3.982300043106079
2016-07-05,4.035799980163574
2016-07-06,4.032299995422363
2016-07-07,4.039599895477295
2016-07-08,4.0
2016-07-11,3.9814999103546143
2016-07-12,3.9584999084472656
2016-07-13,3.94350004196167
2016-07-14,3.909899950027466
2016-07-15,3.9159998893737793
2016-07-18,3.9600000381469727
2016-07-19,4.0142998695373535
2016-07-20,4.033699989318848
2016-07-21,4.061699867248535
2016-07-22,4.072199821472168
2016-07-25,4.053500175476074
2016-07-26,4.031300067901611
2016-07-27,4.047500133514404
2016-07-28,4.031799793243408
2016-07-29,4.018799781799316
2016-08-01,4.031000137329102
2016-08-02,4.020999908447266
2016-08-03,4.040999889373779
2016-08-04,4.011499881744385
2016-08-05,4.03000020980835
2016-08-08,4.034999847412109
2016-08-09,4.027500152587891
2016-08-10,4.00570011138916
2016-08-11,3.9825000762939453
2016-08-12,4.011000156402588
2016-08-15,3.9897000789642334
2016-08-16,3.9816999435424805
2016-08-17,3.993299961090088
2016-08-18,3.9797000885009766
2016-08-19,4.011000156402588
2016-08-22,4.01800012588501
2016-08-23,4.037700176239014
2016-08-24,4.0320000648498535
2016-08-25,4.019000053405762
2016-08-26,4.038000106811523
2016-08-29,4.0370001792907715
2016-08-30,4.064499855041504
2016-08-31,4.093500137329102
2016-09-01,4.085000038146973
2016-09-02,4.083499908447266
2016-09-05,4.071000099182129
2016-09-06,4.048500061035156
2016-09-07,4.046000003814697
2016-09-08,4.073800086975098
2016-09-09,4.101799964904785
2016-09-12,4.0904998779296875
2016-09-13,4.126999855041504
2016-09-14,4.126999855041504
2016-09-15,4.133200168609619
2016-09-16,4.133500099182129
2016-09-19,4.132500171661377
2016-09-20,4.133999824523926
2016-09-21,4.098700046539307
2016-09-22,4.106500148773193
2016-09-23,4.113999843597412
2016-09-26,4.133500099182129
2016-09-27,4.13100004196167
2016-09-28,4.103799819946289
2016-09-29,4.130899906158447
2016-09-30,4.124199867248535
2016-10-03,4.105999946594238
2016-10-04,4.146299839019775
2016-10-05,4.138800144195557
2016-10-06,4.1529998779296875
2016-10-07,4.150300025939941
2016-10-10,4.130099773406982
2016-10-11,4.172299861907959
2016-10-12,4.195499897003174
2016-10-13,4.196700096130371
2016-10-14,4.2093000411987305
2016-10-17,4.212600231170654
2016-10-18,4.193299770355225
2016-10-19,4.166500091552734
2016-10-20,4.176799774169922
2016-10-21,4.180600166320801
2016-10-24,4.168499946594238
2016-10-25,4.151100158691406
2016-10-26,4.159299850463867
2016-10-27,4.196300029754639
2016-10-28,4.200799942016602
2016-10-31,4.19350004196167
2016-11-01,4.184000015258789
2016-11-02,4.180099964141846
2016-11-03,4.174799919128418
2016-11-04,4.207600116729736
2016-11-07,4.209099769592285
2016-11-08,4.17710018157959
2016-11-09,4.249599933624268
2016-11-10,4.354599952697754
2016-11-11,4.403800010681152
2016-11-14,4.316800117492676
2016-11-15,4.3267998695373535
2016-11-16,4.363800048828125
2016-11-17,4.391600131988525
2016-11-18,4.414000034332275
2016-11-21,4.414000034332275
2016-11-22,4.417500019073486
2016-11-23,4.397500038146973
2016-11-24,4.440000057220459
2016-11-25,4.441500186920166
2016-11-28,4.459000110626221
2016-11-29,4.459799766540527
2016-11-30,4.46750020980835
2016-12-01,4.460000038146973
2016-12-02,4.45989990234375
2016-12-05,4.446000099182129
2016-12-06,4.416500091552734
2016-12-07,4.415999889373779
2016-12-08,4.421000003814697
2016-12-09,4.421000003814697
2016-12-12,4.4120001792907715
2016-12-13,4.427999973297119
2016-12-14,4.44350004196167
2016-12-15,4.461999893188477
2016-12-16,4.473499774932861
2016-12-19,4.475500106811523
2016-12-20,4.4770002365112305
2016-12-21,4.4770002365112305
2016-12-22,4.480000019073486
2016-12-23,4.471499919891357
2016-12-26,4.471499919891357
2016-12-27,4.47599983215332
2016-12-28,4.479499816894531
2016-12-29,4.482500076293945
2016-12-30,4.483500003814697
2017-01-02,4.483500003814697
2017-01-03,4.489999771118164
2017-01-04,4.494999885559082
2017-01-05,4.4710001945495605
2017-01-06,4.4704999923706055
2017-01-09,4.4745001792907715
2017-01-10,4.4720001220703125
2017-01-11,4.468999862670898
2017-01-12,4.427499771118164
2017-01-13,4.460000038146973
2017-01-16,4.4654998779296875
2017-01-17,4.460000038146973
2017-01-18,4.46750020980835
2017-01-19,4.447500228881836
2017-01-20,4.444499969482422
2017-01-23,4.435500144958496
2017-01-24,4.433000087738037
2017-01-25,4.418799877166748
2017-01-26,4.427499771118164
2017-01-27,4.430099964141846
2017-01-30,4.43120002746582
2017-01-31,4.427199840545654
2017-02-01,4.427700042724609
2017-02-02,4.421999931335449
2017-02-03,4.42549991607666
2017-02-06,4.427499771118164
2017-02-07,4.434500217437744
2017-02-08,4.4375
2017-02-09,4.436999797821045
2017-02-10,4.436299800872803
2017-02-13,4.44980001449585
2017-02-14,4.447500228881836
2017-02-15,4.446499824523926
2017-02-16,4.450500011444092
2017-02-17,4.451000213623047
2017-02-20,4.45550012588501
2017-02-21,4.454999923706055
2017-02-22,4.451300144195557
2017-02-23,4.442999839782715
2017-02-24,4.4375
2017-02-27,4.4375
2017-02-28,4.4375
2017-03-01,4.446000099182129
2017-03-02,4.444499969482422
2017-03-03,4.452000141143799
2017-03-06,4.44950008392334
2017-03-07,4.444499969482422
2017-03-08,4.452000141143799
2017-03-09,4.460000038146973
2017-03-10,4.450500011444092
2017-03-13,4.445000171661377
2017-03-14,4.447500228881836
2017-03-15,4.440999984741211
2017-03-16,4.436999797821045
2017-03-17,4.434999942779541
2017-03-20,4.425000190734863
2017-03-21,4.422999858856201
2017-03-22,4.424499988555908
2017-03-23,4.426499843597412
2017-03-24,4.422999858856201
2017-03-27,4.4095001220703125
2017-03-28,4.409999847412109
2017-03-29,4.417500019073486
2017-03-30,4.419000148773193
2017-03-31,4.422999858856201
2017-04-03,4.42549991607666
2017-04-04,4.428999900817871
2017-04-05,4.429999828338623
2017-04-06,4.434000015258789
2017-04-07,4.434000015258789
2017-04-10,4.432499885559082
2017-04-11,4.431000232696533
2017-04-12,4.425000190734863
2017-04-13,4.409999847412109
2017-04-14,4.402500152587891
2017-04-17,4.402500152587891
2017-04-18,4.408999919891357
2017-04-19,4.39900016784668
2017-04-20,4.395999908447266
2017-04-21,4.396999835968018
2017-04-24,4.3979997634887695
2017-04-25,4.36899995803833
2017-04-26,4.34499979019165
2017-04-27,4.34499979019165
2017-04-28,4.3394999504089355
2017-05-01,4.340000152587891
2017-05-02,4.325500011444092
2017-05-03,4.317500114440918
2017-05-04,4.326499938964844
2017-05-05,4.335000038146973
2017-05-08,4.335000038146973
2017-05-09,4.343999862670898
2017-05-10,4.340000152587891
2017-05-11,4.3460001945495605
2017-05-12,4.343999862670898
2017-05-15,4.321000099182129
2017-05-16,4.315000057220459
2017-05-17,4.320499897003174
2017-05-18,4.325500011444092
2017-05-19,4.320000171661377
2017-05-22,4.302000045776367
2017-05-23,4.290999889373779
2017-05-24,4.296000003814697
2017-05-25,4.276000022888184
2017-05-26,4.267000198364258
2017-05-29,4.273499965667725
2017-05-30,4.281000137329102
2017-05-31,4.288300037384033
2017-06-01,4.2855000495910645
2017-06-02,4.277500152587891
2017-06-05,4.261000156402588
2017-06-06,4.269999980926514
2017-06-07,4.258999824523926
2017-06-08,4.260000228881836
2017-06-09,4.262499809265137
2017-06-12,4.262499809265137
2017-06-13,4.261499881744385
2017-06-14,4.255499839782715
2017-06-15,4.264999866485596
2017-06-16,4.27400016784668
2017-06-19,4.275000095367432
2017-06-20,4.281499862670898
2017-06-21,4.2845001220703125
2017-06-22,4.2845001220703125
2017-06-23,4.286099910736084
2017-06-26,4.2855000495910645
2017-06-27,4.285999774932861
2017-06-28,4.293499946594238
2017-06-29,4.291999816894531
2017-06-30,4.290999889373779
2017-07-03,4.295499801635742
2017-07-04,4.295000076293945
2017-07-05,4.295000076293945
2017-07-06,4.295499801635742
2017-07-07,4.296500205993652
2017-07-10,4.295000076293945
2017-07-11,4.295000076293945
2017-07-12,4.289999961853027
2017-07-13,4.289999961853027
2017-07-14,4.289999961853027
2017-07-17,4.285299777984619
2017-07-18,4.283999919891357
2017-07-19,4.283999919891357
2017-07-20,4.289000034332275
2017-07-21,4.28249979019165
2017-07-24,4.275000095367432
2017-07-25,4.2795000076293945
2017-07-26,4.2820000648498535
2017-07-27,4.275000095367432
2017-07-28,4.2789998054504395
2017-07-31,4.2789998054504395
2017-08-01,4.283999919891357
2017-08-02,4.284999847412109
2017-08-03,4.277500152587891
2017-08-04,4.2769999504089355
2017-08-07,4.2795000076293945
2017-08-08,4.2829999923706055
2017-08-09,4.286499977111816
2017-08-10,4.289000034332275
2017-08-11,4.292500019073486
2017-08-14,4.290999889373779
2017-08-15,4.293499946594238
2017-08-16,4.292500019073486
2017-08-17,4.293000221252441
2017-08-18,4.2870001792907715
2017-08-21,4.2845001220703125
2017-08-22,4.278500080108643
2017-08-23,4.275000095367432
2017-08-24,4.2769999504089355
2017-08-25,4.269999980926514
2017-08-28,4.265500068664551
2017-08-29,4.264999866485596
2017-08-30,4.269000053405762
2017-08-31,4.26800012588501
2017-09-01,4.26800012588501
2017-09-04,4.26800012588501
2017-09-05,4.254499912261963
2017-09-06,4.236000061035156
2017-09-07,4.206999778747559
2017-09-08,4.192500114440918
2017-09-11,4.195000171661377
2017-09-12,4.204500198364258
2017-09-13,4.19350004196167
2017-09-14,4.203999996185303
2017-09-15,4.1875
2017-09-18,4.186999797821045
2017-09-19,4.190000057220459
2017-09-20,4.186999797821045
2017-09-21,4.196000099182129
2017-09-22,4.195000171661377
2017-09-25,4.199999809265137
2017-09-26,4.203999996185303
2017-09-27,4.218999862670898
2017-09-28,4.224999904632568
2017-09-29,4.21999979019165
2017-10-02,4.230999946594238
2017-10-03,4.234000205993652
2017-10-04,4.225500106811523
2017-10-05,4.2270002365112305
2017-10-06,4.235000133514404
2017-10-09,4.228499889373779
2017-10-10,4.2170000076293945
2017-10-11,4.2129998207092285
2017-10-12,4.2195000648498535
2017-10-13,4.21999979019165
2017-10-16,4.214099884033203
2017-10-17,4.2204999923706055
2017-10-18,4.2204999923706055
2017-10-19,4.2204999923706055
2017-10-20,4.222499847412109
2017-10-23,4.236000061035156
2017-10-24,4.230999946594238
2017-10-25,4.231500148773193
2017-10-26,4.23330020904541
2017-10-27,4.239999771118164
2017-10-30,4.230000019073486
2017-10-31,4.229100227355957
2017-11-01,4.229000091552734
2017-11-02,4.23199987411499
2017-11-03,4.233500003814697
2017-11-06,4.2270002365112305
2017-11-07,4.226500034332275
2017-11-08,4.225299835205078
2017-11-09,4.204999923706055
2017-11-10,4.190499782562256
2017-11-13,4.189000129699707
2017-11-14,4.188799858093262
2017-11-15,4.175000190734863
2017-11-16,4.169099807739258
2017-11-17,4.1529998779296875
2017-11-20,4.138000011444092
2017-11-21,4.136300086975098
2017-11-22,4.109000205993652
2017-11-23,4.1057000160217285
2017-11-24,4.111199855804443
2017-11-27,4.1066999435424805
2017-11-28,4.098999977111816
2017-11-29,4.0883002281188965
2017-11-30,4.086999893188477
2017-12-01,4.087500095367432
2017-12-04,4.059800148010254
2017-12-05,4.060800075531006
2017-12-06,4.072999954223633
2017-12-07,4.085999965667725
2017-12-08,4.07859992980957
2017-12-11,4.07450008392334
2017-12-12,4.077000141143799
2017-12-13,4.085100173950195
2017-12-14,4.081999778747559
2017-12-15,4.078000068664551
2017-12-18,4.079999923706055
2017-12-19,4.078499794006348
2017-12-20,4.071499824523926
2017-12-21,4.075500011444092
2017-12-22,4.076000213623047
2017-12-25,4.081299781799316
2017-12-26,4.082499980926514
2017-12-27,4.078999996185303
2017-12-28,4.062699794769287
2017-12-29,4.058899879455566
2018-01-01,4.058899879455566
2018-01-02,4.017000198364258
2018-01-03,4.0177998542785645
2018-01-04,4.001100063323975
2018-01-05,3.994999885559082
2018-01-08,3.994499921798706
2018-01-09,4.006499767303467
2018-01-10,4.0
2018-01-11,3.9760000705718994
2018-01-12,3.9674999713897705
2018-01-15,3.94350004196167
2018-01-16,3.9590001106262207
2018-01-17,3.9570000171661377
2018-01-18,3.9512999057769775
2018-01-19,3.936000108718872
2018-01-22,3.932499885559082
2018-01-23,3.924499988555908
2018-01-24,3.9100000858306885
2018-01-25,3.882999897003174
2018-01-26,3.871999979019165
2018-01-29,3.878999948501587
2018-01-30,3.8984999656677246
2018-01-31,3.8984999656677246
2018-02-01,3.8984999656677246
2018-02-02,3.884999990463257
2018-02-05,3.8975000381469727
2018-02-06,3.9124999046325684
2018-02-07,3.9065001010894775
2018-02-08,3.9235000610351562
2018-02-09,3.9542999267578125
2018-02-12,3.936500072479248
2018-02-13,3.936500072479248
2018-02-14,3.9005000591278076
2018-02-15,3.8907999992370605
2018-02-16,3.8914999961853027
2018-02-19,3.888000011444092
2018-02-20,3.9019999504089355
2018-02-21,3.9005000591278076
2018-02-22,3.9149999618530273
2018-02-23,3.9159998893737793
2018-02-26,3.9000000953674316
2018-02-27,3.921099901199341
2018-02-28,3.9149999618530273
2018-03-01,3.9189999103546143
2018-03-02,3.927799940109253
2018-03-05,3.9035000801086426
2018-03-06,3.8917999267578125
2018-03-07,3.9019999504089355
2018-03-08,3.9054999351501465
2018-03-09,3.9100000858306885
2018-03-12,3.9019999504089355
2018-03-13,3.8984999656677246
2018-03-14,3.9040000438690186
2018-03-15,3.9170000553131104
2018-03-16,3.9065001010894775
2018-03-19,3.9140000343322754
2018-03-20,3.9149999618530273
2018-03-21,3.9200000762939453
2018-03-22,3.91129994392395
2018-03-23,3.9149999618530273
2018-03-26,3.8898000717163086
2018-03-27,3.874500036239624
2018-03-28,3.8545000553131104
2018-03-29,3.865000009536743
2018-03-30,3.859999895095825
2018-04-02,3.859499931335449
2018-04-03,3.8717000484466553
2018-04-04,3.8717000484466553
2018-04-05,3.873199939727783
2018-04-06,3.864000082015991
2018-04-09,3.865999937057495
2018-04-10,3.865999937057495
2018-04-11,3.861999988555908
2018-04-12,3.871999979019165
2018-04-13,3.873800039291382
2018-04-16,3.875999927520752
2018-04-17,3.882999897003174
2018-04-18,3.888000011444092
2018-04-19,3.882999897003174
2018-04-20,3.887500047683716
2018-04-23,3.8919999599456787
2018-04-24,3.8965001106262207
2018-04-25,3.9030001163482666
2018-04-26,3.9094998836517334
2018-04-27,3.9159998893737793
2018-04-30,3.9165000915527344
2018-05-01,3.9195001125335693
2018-05-02,3.9189999103546143
2018-05-03,3.93149995803833
2018-05-04,3.941999912261963
2018-05-07,3.937999963760376
2018-05-08,3.941499948501587
2018-05-09,3.9885001182556152
2018-05-10,4.043499946594238
2018-05-11,3.947999954223633
2018-05-14,3.946899890899658
2018-05-15,3.947999954223633
2018-05-16,3.9535000324249268
2018-05-17,3.9649999141693115
2018-05-18,3.9695000648498535
2018-05-21,3.9700000286102295
2018-05-22,3.9774999618530273
2018-05-23,3.9644999504089355
2018-05-24,3.9760000705718994
2018-05-25,3.9769999980926514
2018-05-28,3.9784998893737793
2018-05-29,3.9800000190734863
2018-05-30,3.9809999465942383
2018-05-31,3.984999895095825
2018-06-01,3.9769999980926514
2018-06-04,3.9760000705718994
2018-06-05,3.9700000286102295
2018-06-06,3.9700000286102295
2018-06-07,3.9700000286102295
2018-06-08,3.9800000190734863
2018-06-11,3.9860000610351562
2018-06-12,3.9816999435424805
2018-06-13,3.986999988555908
2018-06-14,3.983599901199341
2018-06-15,3.9830000400543213
2018-06-18,3.9944000244140625
2018-06-19,3.994800090789795
2018-06-20,3.9997000694274902
2018-06-21,4.002500057220459
2018-06-22,4.012499809265137
2018-06-25,3.994999885559082
2018-06-26,4.0131001472473145
2018-06-27,4.019999980926514
2018-06-28,4.027500152587891
2018-06-29,4.040500164031982
2018-07-02,4.029099941253662
2018-07-03,4.038000106811523
2018-07-04,4.0395002365112305
2018-07-05,4.054999828338623
