date,0166.KL,0097.KL,0128.KL
2015-01-02,0.45795345306396484,0.5435723066329956,0.08394193649291992
2015-01-05,0.4490090012550354,0.5388043522834778,0.08693959563970566
2015-01-06,0.4293311536312103,0.5244997143745422,0.08394193649291992
2015-01-07,0.4561649262905121,0.517347514629364,0.08993813395500183
2015-01-08,0.48299768567085266,0.5435723066329956,0.09293575584888458
2015-01-09,0.48299768567085266,0.5459564328193665,0.08993813395500183
2015-01-12,0.4955202341079712,0.5483405590057373,0.09293575584888458
2015-01-13,0.5312973856925964,0.5507246255874634,0.09293575584888458
2015-01-14,0.5116201043128967,0.5650291442871094,0.09293575584888458
2015-01-15,0.5187755823135376,0.6079428791999817,0.09293575584888458
2015-01-16,0.5187755823135376,0.6055589318275452,0.09293575584888458
2015-01-19,0.5134087204933167,0.6007907390594482,0.09293575584888458
2015-01-20,0.5176067352294922,0.6150951981544495,0.09293575584888458
2015-01-21,0.5497215390205383,0.6341677904129028,0.09293575584888458
2015-01-22,0.5497215390205383,0.6270157098770142,0.0989319235086441
2015-01-23,0.5497215390205383,0.6341677904129028,0.0989319235086441
2015-01-26,0.5478323101997375,0.6293997764587402,0.09593339264392853
2015-01-27,0.5402756333351135,0.6961541771888733,0.09593339264392853
2015-01-28,0.5270525813102722,0.7009223699569702,0.09293575584888458
2015-01-29,0.5194957852363586,0.6580087542533875,0.09593339264392853
2015-01-30,0.5421650409698486,0.6675451993942261,0.09593339264392853
2015-02-04,0.5402756333351135,0.6699292063713074,0.0989319235086441
2015-02-05,0.5553888082504272,0.6913862228393555,0.0989319235086441
2015-02-06,0.5572772026062012,0.6866178512573242,0.10192956030368805
2015-02-09,0.5553888082504272,0.6866178512573242,0.10192956030368805
2015-02-10,0.5553888082504272,0.6961541771888733,0.10192956030368805
2015-02-11,0.5572772026062012,0.7009223699569702,0.0989319235086441
2015-02-12,0.5497215390205383,0.708074688911438,0.09593339264392853
2015-02-13,0.5516101717948914,0.7104587554931641,0.0989319235086441
2015-02-16,0.5483735203742981,0.7390677332878113,0.0989319235086441
2015-02-17,0.5540856719017029,0.7509883046150208,0.104927197098732
2015-02-18,0.5521813631057739,0.7486042380332947,0.104927197098732
2015-02-23,0.5464690327644348,0.7462201714515686,0.11392100900411606
2015-02-24,0.5617014169692993,0.7462201714515686,0.10792575031518936
2015-02-25,0.5578935742378235,0.7366836667060852,0.1109233871102333
2015-02-26,0.5597978234291077,0.7748292684555054,0.1109233871102333
2015-02-27,0.5864546298980713,0.8129746317863464,0.10792575031518936
2015-03-02,0.5826467871665955,0.7772133350372314,0.11392100900411606
2015-03-03,0.5997835397720337,0.7700609564781189,0.104927197098732
2015-03-04,0.595974862575531,0.7605245113372803,0.104927197098732
2015-03-05,0.6226322650909424,0.7700609564781189,0.104927197098732
2015-03-06,0.6207281351089478,0.772445023059845,0.10792575031518936
2015-03-09,0.6169202327728271,0.7772133350372314,0.104927197098732
2015-03-10,0.626440167427063,0.7748292684555054,0.1109233871102333
2015-03-11,0.6093035340309143,0.7819814085960388,0.1109233871102333
2015-03-12,0.6245360374450684,0.7891337871551514,0.11691954731941223
2015-03-13,0.626440167427063,0.786749541759491,0.1109233871102333
2015-03-16,0.6188235878944397,0.7939019203186035,0.10792575031518936
2015-03-17,0.6226322650909424,0.7795974016189575,0.10792575031518936
2015-03-18,0.6188235878944397,0.7843655347824097,0.104927197098732
2015-03-19,0.6226322650909424,0.8105906248092651,0.1109233871102333
2015-03-20,0.6340567469596863,0.8320472836494446,0.10792575031518936
2015-03-23,0.6340567469596863,0.8105906248092651,0.1109233871102333
2015-03-24,0.6378646492958069,0.7986700534820557,0.10792575031518936
2015-03-25,0.6454812288284302,0.7986700534820557,0.1109233871102333
2015-03-26,0.6131113767623901,0.7748292684555054,0.10792575031518936
2015-03-27,0.6188235878944397,0.7748292684555054,0.1109233871102333
