date,5285.KL,1961.KL,2445.KL
2015-01-02,,3.578500509262085,16.18332862854004
2015-01-05,,3.5188584327697754,16.18332862854004
2015-01-06,,3.496492862701416,15.992071151733398
2015-01-07,,3.503948450088501,16.036203384399414
2015-01-08,,3.533769369125366,16.77181053161621
2015-01-09,,3.533769369125366,16.30103302001953
2015-01-12,,3.5188584327697754,16.40401268005371
2015-01-13,,3.5412235260009766,16.168615341186523
2015-01-14,,3.5635902881622314,16.18332862854004
2015-01-15,,3.526313543319702,16.198040008544922
2015-01-16,,3.5114033222198486,16.18332862854004
2015-01-19,,3.503948450088501,16.18332862854004
2015-01-20,,3.503948450088501,16.198040008544922
2015-01-21,,3.503948450088501,16.609981536865234
2015-01-22,,3.533769369125366,16.874801635742188
2015-01-23,,3.533769369125366,16.845375061035156
2015-01-26,,3.533769369125366,16.815954208374023
2015-01-27,,3.556133985519409,16.78652572631836
2015-01-28,,3.578500509262085,16.91893768310547
2015-01-29,,3.533769369125366,16.93364906311035
2015-01-30,,3.5114033222198486,16.668827056884766
2015-02-04,,3.5412235260009766,16.845375061035156
2015-02-05,,3.5412235260009766,16.91893768310547
2015-02-06,,3.571044921875,16.91893768310547
2015-02-09,,3.571044921875,16.77181053161621
2015-02-10,,3.5486793518066406,16.55113410949707
2015-02-11,,3.556133985519409,16.55113410949707
2015-02-12,,3.5486793518066406,16.904224395751953
2015-02-13,,3.585955858230591,16.91893768310547
2015-02-16,,3.533769369125366,17.051349639892578
2015-02-17,,3.526313543319702,16.796850204467773
2015-02-18,,3.5114033222198486,16.781877517700195
2015-02-23,,3.5188584327697754,16.811819076538086
2015-02-24,,3.5188584327697754,16.781877517700195
2015-02-25,,3.5114033222198486,17.081287384033203
2015-02-26,,3.533769369125366,17.141170501708984
2015-02-27,,3.5114033222198486,16.991464614868164
2015-03-02,,3.5188584327697754,16.916610717773438
2015-03-03,,3.5226218700408936,16.916610717773438
2015-03-04,,3.53014874458313,17.036373138427734
2015-03-05,,3.5075671672821045,16.961523056030273
2015-03-06,,3.5150954723358154,16.841758728027344
2015-03-09,,3.492513656616211,16.632171630859375
2015-03-10,,3.424772024154663,16.632171630859375
2015-03-11,,3.4172451496124268,16.632171630859375
2015-03-12,,3.424772024154663,16.632171630859375
2015-03-13,,3.3871371746063232,16.632171630859375
2015-03-16,,3.424772024154663,16.542348861694336
2015-03-17,,3.3946642875671387,16.542348861694336
2015-03-18,,3.4097177982330322,16.587263107299805
2015-03-19,,3.45487904548645,16.991464614868164
2015-03-20,,3.4398255348205566,16.856731414794922
2015-03-23,,3.45487904548645,16.572288513183594
2015-03-24,,3.4699339866638184,16.916610717773438
2015-03-25,,3.5075671672821045,16.991464614868164
2015-03-26,,3.484987258911133,16.856731414794922
2015-03-27,,3.4398255348205566,17.11122703552246
2015-03-30,,3.4473519325256348,16.781877517700195
2015-03-31,,3.45487904548645,17.051349639892578
2015-04-01,,3.462406635284424,17.066312789916992
2015-04-02,,3.45487904548645,17.11122703552246
2015-04-03,,3.4699339866638184,17.066312789916992
2015-04-06,,3.462406635284424,17.11122703552246
2015-04-07,,3.462406635284424,17.290874481201172
2015-04-08,,3.4172451496124268,17.2010498046875
2015-04-09,,3.5000417232513428,17.066312789916992
2015-04-10,,3.4473519325256348,17.2010498046875
2015-04-13,,3.45487904548645,17.066312789916992
2015-04-14,,3.45487904548645,16.991464614868164
2015-04-15,,3.4322991371154785,16.841758728027344
2015-04-16,,3.4699339866638184,16.916610717773438
2015-04-17,,3.3871371746063232,16.931581497192383
2015-04-20,,3.3796093463897705,16.871702194213867
2015-04-21,,3.326920986175537,16.991464614868164
2015-04-22,,3.281759262084961,16.991464614868164
2015-04-23,,3.296813488006592,16.811819076538086
2015-04-24,,3.3118669986724854,17.530399322509766
2015-04-27,,3.3118669986724854,17.515430450439453
2015-04-28,,3.3118669986724854,17.260927200317383
2015-04-29,,3.3118669986724854,17.051349639892578
2015-04-30,,3.266704559326172,16.572288513183594
2015-05-05,,3.2365975379943848,16.76690673828125
2015-05-06,,3.221543550491333,16.46749496459961
2015-05-07,,3.1763815879821777,16.512405395507812
2015-05-08,,3.161327362060547,16.557323455810547
2015-05-11,,3.1086385250091553,16.25790786743164
2015-05-12,,3.131218910217285,16.018381118774414
2015-05-13,,3.2365975379943848,15.973471641540527
2015-05-14,,3.1688544750213623,16.46749496459961
2015-05-15,,3.1989622116088867,16.512405395507812
2015-05-18,,3.221543550491333,16.69205093383789
2015-05-19,,3.1538007259368896,16.512405395507812
2015-05-20,,3.131218910217285,16.76690673828125
2015-05-21,,3.078531503677368,16.886669158935547
2015-05-22,,3.0333690643310547,16.961523056030273
2015-05-25,,3.0333690643310547,16.617202758789062
2015-05-26,,3.0484228134155273,16.347728729248047
2015-05-27,,3.003261089324951,15.704005241394043
2015-05-28,,3.0484228134155273,15.718976020812988
2015-05-29,,3.003261089324951,15.494418144226074
2015-06-01,,3.018315315246582,15.718976020812988
2015-06-02,,3.04089617729187,16.063295364379883
2015-06-03,,3.0860583782196045,16.751934051513672
2015-06-04,,3.0107882022857666,16.991464614868164
2015-06-05,,3.0484228134155273,16.841758728027344
2015-06-08,,3.0333690643310547,16.27288246154785
2015-06-09,,3.018315315246582,16.13814926147461
2015-06-10,,3.0333690643310547,16.09323501586914
2015-06-11,,3.0258421897888184,16.09323501586914
2015-06-12,,3.04089617729187,16.09323501586914
2015-06-15,,3.0258421897888184,16.018381118774414
2015-06-16,,3.018315315246582,16.018381118774414
2015-06-17,,3.018315315246582,15.793830871582031
2015-06-18,,3.0107882022857666,16.018381118774414
2015-06-19,,3.0333690643310547,16.09323501586914
2015-06-22,,3.018315315246582,16.27288246154785
2015-06-23,,3.003261089324951,15.973471641540527
2015-06-24,,3.0484228134155273,16.10820960998535
2015-06-25,,2.9882068634033203,16.03335189819336
2015-06-26,,2.9882068634033203,16.03335189819336
2015-06-29,,3.003261089324951,15.853707313537598
2015-06-30,,3.0559496879577637,16.018381118774414
2015-07-01,,3.1161653995513916,16.27288246154785
2015-07-02,,3.1763815879821777,16.69205093383789
2015-07-03,,3.183908224105835,16.796850204467773
2015-07-06,,3.161327362060547,16.811819076538086
2015-07-07,,3.1914360523223877,16.841758728027344
2015-07-08,,3.0860583782196045,16.751934051513672
2015-07-09,,3.146272897720337,16.841758728027344
2015-07-10,,3.1989622116088867,16.976490020751953
2015-07-13,,3.1989622116088867,16.94655418395996
2015-07-14,,3.1914360523223877,17.081287384033203
2015-07-15,,3.221543550491333,17.149099349975586
2015-07-16,,3.244124412536621,17.329933166503906
2015-07-20,,3.221543550491333,17.25458335876465
2015-07-21,,3.244124412536621,17.329933166503906
2015-07-22,,3.2365975379943848,17.08881950378418
2015-07-23,,3.1989622116088867,16.953197479248047
2015-07-24,,3.1763815879821777,16.968265533447266
2015-07-27,,3.1763815879821777,16.66687774658203
