date,1155.KL,1023.KL,1295.KL
2024-07-02,8.626914978027344,5.935639381408691,3.595414638519287
2024-07-03,8.652822494506836,6.004657745361328,3.604314088821411
2024-07-04,8.721905708312988,6.0391669273376465,3.604314088821411
2024-07-05,8.670093536376953,5.996030807495117,3.595414638519287
2024-07-09,8.687363624572754,6.013284683227539,3.6577115058898926
2024-07-10,8.652822494506836,6.116814136505127,3.6844100952148438
2024-07-11,8.687363624572754,6.116814136505127,3.6666109561920166
2024-07-12,8.670093536376953,6.1513237953186035,3.6577115058898926
2024-07-15,8.756448745727539,6.194459915161133,3.6755106449127197
2024-07-16,8.721905708312988,6.168578624725342,3.6755106449127197
2024-07-17,8.704633712768555,6.159950256347656,3.711108684539795
2024-07-18,8.721905708312988,6.168578624725342,3.7823050022125244
2024-07-19,8.721905708312988,6.168578624725342,3.7734055519104004
2024-07-22,8.687363624572754,6.142695903778076,3.7289083003997803
2024-07-23,8.721905708312988,6.211714744567871,3.737807273864746
2024-07-24,8.739176750183105,6.211714744567871,3.72000789642334
2024-07-25,8.756448745727539,6.20308780670166,3.746706485748291
2024-07-26,8.756448745727539,6.185832977294922,3.746706485748291
2024-07-29,8.808260917663574,6.246224403381348,3.7734055519104004
2024-07-30,8.704633712768555,6.22034215927124,3.72000789642334
2024-07-31,8.825532913208008,6.410144329071045,3.746706485748291
2024-08-01,8.860074996948242,6.410144329071045,3.7912042140960693
2024-08-02,8.842803001403809,6.384262561798096,3.809004068374634
2024-08-05,8.5491943359375,6.047794818878174,3.6755106449127197
2024-08-06,8.721905708312988,6.211714744567871,3.737807273864746
2024-08-07,8.756448745727539,6.323870658874512,3.7734055519104004
2024-08-08,8.756448745727539,6.2979888916015625,3.755605697631836
2024-08-09,8.773719787597656,6.2979888916015625,3.7734055519104004
2024-08-12,8.808260917663574,6.349753379821777,3.7912042140960693
2024-08-13,8.808260917663574,6.401517868041992,3.7912042140960693
2024-08-14,8.808260917663574,6.392889499664307,3.755605697631836
2024-08-15,8.790989875793457,6.4964189529418945,3.8001039028167725
2024-08-16,8.860074996948242,6.608573913574219,3.8179032802581787
2024-08-19,9.153682708740234,6.876023769378662,4.040391445159912
2024-08-20,9.153682708740234,6.772495269775391,4.156086444854736
2024-08-21,9.084599494934082,6.807004928588867,4.120487689971924
2024-08-22,9.015514373779297,6.807004928588867,4.0848894119262695
2024-08-23,9.015514373779297,6.807004928588867,4.031492233276367
2024-08-26,9.1018705368042,6.807004928588867,4.013693332672119
2024-08-27,9.24003791809082,6.8415141105651855,4.164985179901123
2024-08-28,9.37820816040039,7.229745864868164,4.271779537200928
2024-08-29,9.22276782989502,6.901905536651611,4.182783603668213
2024-08-30,9.309123992919922,7.074452877044678,4.289578914642334
2024-09-02,9.291851997375488,7.160727024078369,4.2272820472717285
2024-09-03,9.24003791809082,7.117589950561523,4.271779537200928
2024-09-04,9.326395034790039,7.083080768585205,4.23618221282959
2024-09-05,9.326395034790039,7.091708660125732,4.2272820472717285
2024-09-06,9.326395034790039,7.039944171905518,4.2272820472717285
2024-09-09,9.412750244140625,7.143472194671631,4.271779537200928
2024-09-10,9.447291374206543,7.324647426605225,4.371757507324219
2024-09-11,9.47390365600586,7.13484525680542,4.2717790603637695
2024-09-12,9.438421249389648,7.074452877044678,4.226335048675537
2024-09-13,9.438421249389648,7.27963924407959,4.2717790603637695
2024-09-17,9.456162452697754,7.458061695098877,4.2717790603637695
2024-09-18,9.47390365600586,7.431297779083252,4.280869007110596
2024-09-19,9.438421249389648,7.395613670349121,4.262691020965576
2024-09-20,9.402938842773438,7.529429912567139,4.2717790603637695
2024-09-23,9.491644859313965,7.440219402313232,4.2717790603637695
2024-09-24,9.527127265930176,7.395613670349121,4.253602027893066
2024-09-25,9.491644859313965,7.386693000793457,4.208157539367676
2024-09-26,9.456162452697754,7.386693000793457,4.244513511657715
2024-09-27,9.31423282623291,7.351008415222168,4.171802043914795
2024-09-30,9.296490669250488,7.181507110595703,4.144535064697266
2024-10-01,9.349715232849121,7.217191696166992,4.189979553222656
2024-10-02,9.278749465942383,7.119059085845947,4.1172685623168945
2024-10-03,9.349715232849121,7.127980709075928,4.153624534606934
2024-10-04,9.31423282623291,7.0655317306518555,4.1172685623168945
2024-10-07,9.31423282623291,7.101217269897461,4.144535064697266
2024-10-08,9.296490669250488,7.101217269897461,4.153624534606934
2024-10-09,9.31423282623291,7.163663864135742,4.153624534606934
2024-10-10,9.349715232849121,7.20827054977417,4.153624534606934
2024-10-11,9.367456436157227,7.333166122436523,3.9173128604888916
2024-10-14,9.349715232849121,7.359929084777832,3.9900238513946533
2024-10-15,9.456162452697754,7.359929084777832,4.071824550628662
2024-10-16,9.402938842773438,7.270717620849609,4.053646087646484
2024-10-17,9.47390365600586,7.27963924407959,4.126357078552246
2024-10-18,9.456162452697754,7.270717620849609,4.153624534606934
2024-10-21,9.456162452697754,7.315324306488037,4.153624534606934
2024-10-22,9.420679092407227,7.27963924407959,4.135446548461914
2024-10-23,9.420679092407227,7.297482013702393,4.135446548461914
2024-10-24,9.385197639465332,7.252875804901123,4.108179569244385
2024-10-25,9.349715232849121,7.243954658508301,4.0082011222839355
2024-10-28,9.22552490234375,7.154743671417236,4.053646087646484
2024-10-29,9.278749465942383,7.217191696166992,4.053646087646484
2024-10-30,9.31423282623291,7.127980709075928,4.0172905921936035
2024-11-01,9.22552490234375,7.0922956466674805,4.053646087646484
2024-11-04,9.261008262634277,7.172585964202881,4.0172905921936035
2024-11-05,9.349715232849121,7.243954658508301,4.026379585266113
2024-11-06,9.402938842773438,7.315324306488037,4.0809125900268555
2024-11-07,9.385197639465332,7.297482013702393,4.090001583099365
2024-11-08,9.31423282623291,7.333166122436523,4.0809125900268555
2024-11-11,9.172300338745117,7.27963924407959,4.0082011222839355
2024-11-12,9.296490669250488,7.315324306488037,4.035468578338623
2024-11-13,9.243267059326172,7.315324306488037,4.062735557556152
2024-11-14,9.13681697845459,7.315324306488037,4.062735557556152
2024-11-15,9.190041542053223,7.306402683258057,4.062735557556152
2024-11-18,9.172300338745117,7.324245452880859,4.090001583099365
2024-11-19,9.083592414855957,7.351008415222168,4.035468578338623
2024-11-20,8.977144241333008,7.324245452880859,4.0082011222839355
2024-11-21,9.048110008239746,7.324245452880859,3.999112844467163
2024-11-22,9.048110008239746,7.333166122436523,3.9809353351593018
2024-11-25,9.13681697845459,7.4759039878845215,4.044557094573975
2024-11-26,9.065851211547852,7.449141025543213,4.026379585266113
2024-11-27,9.03036880493164,7.466982841491699,4.035468578338623
2024-11-28,9.048110008239746,7.359929084777832,4.0082011222839355
2024-11-29,9.048110008239746,7.359929084777832,4.062735557556152
2024-12-02,8.941661834716797,7.324245452880859,4.062735557556152
2024-12-03,9.03036880493164,7.324245452880859,4.099091053009033
2024-12-04,9.03036880493164,7.315324306488037,4.1172685623168945
2024-12-05,9.065851211547852,7.306402683258057,4.153624534606934
2024-12-06,9.012627601623535,7.288560390472412,4.162713050842285
2024-12-09,8.959403991699219,7.297482013702393,4.126357078552246
2024-12-10,8.959403991699219,7.2350335121154785,4.108179569244385
2024-12-11,8.977144241333008,7.2350335121154785,4.189979553222656
2024-12-12,8.99488639831543,7.252875804901123,4.153624534606934
2024-12-13,8.99488639831543,7.252875804901123,4.153624534606934
2024-12-16,8.977144241333008,7.226113319396973,4.126357078552246
2024-12-17,8.99488639831543,7.172585964202881,4.108179569244385
2024-12-18,8.977144241333008,7.154743671417236,4.0809125900268555
2024-12-19,8.923920631408691,7.172585964202881,4.0809125900268555
2024-12-20,8.835214614868164,7.0922956466674805,4.053646087646484
2024-12-23,8.941661834716797,7.0922956466674805,4.108179569244385
2024-12-24,8.941661834716797,7.110137939453125,4.135446548461914
2024-12-26,8.977144241333008,7.172585964202881,4.126357078552246
2024-12-27,8.959403991699219,7.270717620849609,4.153624534606934
2024-12-30,9.083592414855957,7.270717620849609,4.126357078552246
2024-12-31,9.083592414855957,7.315324306488037,4.144535064697266
2025-01-02,9.03036880493164,7.252875804901123,4.126357078552246
2025-01-03,8.99488639831543,7.2350335121154785,4.090001583099365
2025-01-06,8.959403991699219,7.20827054977417,4.099091053009033
2025-01-07,9.012627601623535,7.270717620849609,4.099091053009033
2025-01-08,8.923920631408691,7.217191696166992,4.044557094573975
2025-01-09,8.941661834716797,7.2350335121154785,4.035468578338623
2025-01-10,8.959403991699219,7.297482013702393,4.035468578338623
2025-01-13,8.941661834716797,7.226113319396973,4.044557094573975
2025-01-14,9.048110008239746,7.110137939453125,3.999112844467163
2025-01-15,8.99488639831543,7.003084659576416,3.999112844467163
2025-01-16,8.99488639831543,7.127980709075928,3.9900238513946533
2025-01-17,8.99488639831543,7.119059085845947,4.035468578338623
2025-01-20,9.119074821472168,7.13690185546875,3.9173128604888916
2025-01-21,9.119074821472168,7.083374500274658,3.971846580505371
2025-01-22,9.190041542053223,7.190428733825684,3.999112844467163
2025-01-23,9.190041542053223,7.110137939453125,3.944579601287842
2025-01-24,9.22552490234375,7.145822525024414,3.935490608215332
2025-01-27,9.190041542053223,7.163663864135742,3.9809353351593018
