date,5227.KL,5176.KL,5235SS.KL
2015-03-04,0.825200617313385,0.9778172373771667,3.9207777976989746
2015-03-05,0.825200617313385,0.9896694421768188,3.892367124557495
2015-03-06,0.8128843307495117,0.9659647941589355,3.875319480895996
2015-03-09,0.8128843307495117,0.942259669303894,3.926459312438965
2015-03-10,0.8375172019004822,0.942259669303894,3.9207777976989746
2015-03-11,0.8128843307495117,0.9304076433181763,3.9207777976989746
2015-03-12,0.8128843307495117,0.9304076433181763,3.9321439266204834
2015-03-13,0.8190425634384155,0.9481861591339111,3.9946491718292236
2015-03-16,0.8190425634384155,0.9126288890838623,3.9832839965820312
2015-03-17,0.825200617313385,0.9304076433181763,3.9946491718292236
2015-03-18,0.8190425634384155,0.9067032933235168,3.971919536590576
2015-03-19,0.8190425634384155,0.9244813919067383,4.011694431304932
2015-03-20,0.8190425634384155,0.9304076433181763,3.977600336074829
2015-03-23,0.8190425634384155,0.9363338351249695,3.977600336074829
2015-03-24,0.8190425634384155,0.9244813919067383,3.977600336074829
2015-03-25,0.8067258596420288,0.9244813919067383,3.977600336074829
2015-03-26,0.8128843307495117,0.9304076433181763,3.977600336074829
2015-03-27,0.8128843307495117,0.9304076433181763,3.977600336074829
2015-03-30,0.8313589096069336,0.9244813919067383,3.971919536590576
2015-03-31,0.8190425634384155,0.9304076433181763,3.971919536590576
2015-04-01,0.825200617313385,0.9304076433181763,3.977600336074829
2015-04-02,0.825200617313385,0.9659647941589355,3.9832839965820312
2015-04-03,0.8313589096069336,0.9659647941589355,4.028741359710693
2015-04-06,0.8375172019004822,0.9896694421768188,4.05715274810791
2015-04-07,0.8313589096069336,1.0074477195739746,4.045788288116455
2015-04-08,0.8375172019004822,1.0133740901947021,4.023059368133545
2015-04-09,0.8436753749847412,1.0074477195739746,4.006012916564941
2015-04-10,0.8375172019004822,0.9955952167510986,4.05715274810791
2015-04-13,0.8375172019004822,0.9896694421768188,4.05715274810791
2015-04-14,0.8436753749847412,0.9896694421768188,4.017378330230713
2015-04-15,0.8436753749847412,0.9896694421768188,4.045788288116455
2015-04-16,0.8375172019004822,0.9955952167510986,4.045788288116455
2015-04-17,0.8313589096069336,1.0015214681625366,4.034423351287842
2015-04-20,0.8313589096069336,0.9896694421768188,4.113975524902344
2015-04-21,0.8313589096069336,1.0015214681625366,4.108293533325195
2015-04-22,0.8375172019004822,1.019299864768982,4.085566520690918
2015-04-23,0.8313589096069336,1.019299864768982,4.011694431304932
2015-04-24,0.8375172019004822,1.0074477195739746,4.079883575439453
2015-04-27,0.8313589096069336,1.0015214681625366,4.051470756530762
2015-04-28,0.8436753749847412,1.0074477195739746,4.119657516479492
2015-04-29,0.8436753749847412,0.9837430715560913,4.091246604919434
2015-04-30,0.8436753749847412,1.0133740901947021,4.011694431304932
2015-05-05,0.8498333692550659,1.0370787382125854,4.05715274810791
2015-05-06,0.8498333692550659,1.019299864768982,4.051470756530762
2015-05-07,0.8313589096069336,0.9955952167510986,4.023059368133545
2015-05-08,0.8375172019004822,1.0074477195739746,4.011694431304932
2015-05-11,0.8375172019004822,1.0074477195739746,4.006012916564941
2015-05-12,0.8375172019004822,1.0074477195739746,4.068517684936523
2015-05-13,0.8313589096069336,1.0015214681625366,4.119657516479492
2015-05-14,0.8375172019004822,1.0035401582717896,4.091246604919434
2015-05-15,0.8375172019004822,0.9916643500328064,4.091246604919434
2015-05-18,0.8375172019004822,1.0094785690307617,4.1794352531433105
2015-05-19,0.8375172019004822,1.0154166221618652,4.196681022644043
2015-05-20,0.8313589096069336,1.0035401582717896,4.185183048248291
2015-05-21,0.825200617313385,0.9916643500328064,4.14493989944458
2015-05-22,0.825200617313385,0.9916643500328064,4.110448360443115
2015-05-25,0.8313589096069336,0.9857259392738342,4.110448360443115
2015-05-26,0.8313589096069336,0.9797883033752441,4.001219272613525
2015-05-27,0.825200617313385,0.973849892616272,4.041462421417236
2015-05-28,0.8313589096069336,0.9857259392738342,4.029963493347168
2015-05-29,0.8375172019004822,0.9560357332229614,4.052960395812988
2015-06-01,0.8436753749847412,0.9976025223731995,4.035712718963623
2015-06-02,0.8313589096069336,0.9857259392738342,4.024214267730713
2015-06-03,0.8436753749847412,1.0094785690307617,4.052960395812988
2015-06-04,0.8436753749847412,1.0213547945022583,4.047210693359375
2015-06-05,0.8375172019004822,1.0094785690307617,4.196681022644043
2015-06-08,0.8313589096069336,1.0094785690307617,4.024214267730713
2015-06-09,0.8313589096069336,0.9857259392738342,4.012717247009277
2015-06-10,0.8190425634384155,0.9857259392738342,4.024214267730713
2015-06-11,0.825200617313385,0.9916643500328064,4.018466472625732
2015-06-12,0.8190425634384155,0.9857259392738342,4.018466472625732
2015-06-15,0.8190425634384155,0.973849892616272,4.006968975067139
2015-06-16,0.8190425634384155,0.9619737267494202,3.966728448867798
2015-06-17,0.825200617313385,0.9619737267494202,3.9954710006713867
2015-06-18,0.8128843307495117,0.9560357332229614,4.0817036628723145
2015-06-19,0.825200617313385,0.9560357332229614,3.9954710006713867
2015-06-22,0.8436753749847412,0.9500975012779236,4.052960395812988
2015-06-23,0.825200617313385,0.9441593885421753,4.024214267730713
2015-06-24,0.8313589096069336,0.9500975012779236,3.9954710006713867
2015-06-25,0.8313589096069336,0.9441593885421753,3.9207355976104736
2015-06-26,0.8313589096069336,0.9500975012779236,3.966728448867798
2015-06-29,0.8313589096069336,0.9382213354110718,3.9724745750427246
2015-06-30,0.8190425634384155,0.9144690036773682,4.001219272613525
2015-07-01,0.8128843307495117,0.9322829842567444,4.035712718963623
2015-07-02,0.825200617313385,0.9322829842567444,4.035712718963623
2015-07-03,0.825200617313385,0.9322829842567444,4.052960395812988
2015-07-06,0.8190425634384155,0.9322829842567444,4.024214267730713
2015-07-07,0.8067258596420288,0.9263450503349304,4.024214267730713
2015-07-08,0.7944097518920898,0.9204068183898926,4.018466472625732
2015-07-09,0.7944097518920898,0.9144690036773682,4.024214267730713
2015-07-10,0.8005678057670593,0.9204068183898926,4.018466472625732
2015-07-13,0.7944097518920898,0.9144690036773682,4.024214267730713
2015-07-14,0.7944097518920898,0.9263450503349304,4.035712718963623
2015-07-15,0.8005678057670593,0.9263450503349304,4.058708190917969
2015-07-16,0.7944097518920898,0.9204068183898926,4.024214267730713
2015-07-20,0.8005678057670593,0.9204068183898926,4.029963493347168
2015-07-21,0.8005678057670593,0.9382213354110718,4.029963493347168
2015-07-22,0.8067258596420288,0.9263450503349304,4.0817036628723145
2015-07-23,0.8128843307495117,0.9441593885421753,4.047210693359375
2015-07-24,0.8067258596420288,0.9263450503349304,4.052960395812988
2015-07-27,0.8128843307495117,0.9322829842567444,4.035712718963623
2015-07-28,0.7944097518920898,0.9144690036773682,4.035712718963623
2015-07-29,0.8067258596420288,0.9204068183898926,4.029963493347168
2015-07-30,0.8128843307495117,0.9204068183898926,4.035712718963623
2015-07-31,0.8313589096069336,0.9263450503349304,4.075953960418701
2015-08-03,0.8375172019004822,0.9263450503349304,4.041462421417236
2015-08-04,0.8375172019004822,0.9204068183898926,4.058708190917969
2015-08-05,0.825200617313385,0.9204068183898926,4.024214267730713
2015-08-06,0.8436753749847412,0.9144690036773682,4.10469913482666
2015-08-07,0.8256224393844604,0.9204068183898926,4.190932273864746
2015-08-10,0.807138204574585,0.9144690036773682,4.047210693359375
2015-08-11,0.8009769916534424,0.9085308909416199,4.047210693359375
2015-08-12,0.7948158383369446,0.8907163143157959,4.018466472625732
2015-08-13,0.8009769916534424,0.8966547250747681,4.024214267730713
2015-08-14,0.8009769916534424,0.8966547250747681,3.966728448867798
2015-08-17,0.7886543273925781,0.8907163143157959,3.966728448867798
2015-08-18,0.7886543273925781,0.8907163143157959,3.966728448867798
2015-08-19,0.807138204574585,0.8907163143157959,4.024214267730713
2015-08-20,0.807138204574585,0.8907163143157959,4.078556537628174
2015-08-21,0.807138204574585,0.8907163143157959,4.072738170623779
2015-08-24,0.7701700925827026,0.8834933638572693,4.072738170623779
2015-08-25,0.7701700925827026,0.8834933638572693,4.078556537628174
2015-08-26,0.7824929356575012,0.8954322338104248,4.072738170623779
2015-08-27,0.7886543273925781,0.8954322338104248,4.078556537628174
2015-08-28,0.807138204574585,0.8894625902175903,4.072738170623779
2015-09-01,0.807138204574585,0.8894625902175903,4.072738170623779
2015-09-02,0.7948158383369446,0.8834933638572693,4.130920886993408
2015-09-03,0.7948158383369446,0.8775236010551453,4.130920886993408
2015-09-04,0.8009769916534424,0.8775236010551453,4.1018290519714355
2015-09-07,0.8009769916534424,0.8894625902175903,4.1367387771606445
2015-09-08,0.8009769916534424,0.8834933638572693,4.096011161804199
2015-09-09,0.8009769916534424,0.9073715209960938,4.096011161804199
2015-09-10,0.8009769916534424,0.9014019966125488,4.096011161804199
2015-09-11,0.8009769916534424,0.9073715209960938,4.096011161804199
2015-09-14,0.8009769916534424,0.913341224193573,4.119284152984619
2015-09-15,0.7886543273925781,0.913341224193573,4.096011161804199
2015-09-17,0.7886543273925781,0.913341224193573,4.1018290519714355
2015-09-18,0.7886543273925781,0.8894625902175903,4.130920886993408
2015-09-21,0.7886543273925781,0.8954322338104248,4.119284152984619
2015-09-22,0.7886543273925781,0.9014019966125488,3.9971044063568115
2015-09-23,0.7886543273925781,0.9073715209960938,4.002920627593994
2015-09-25,0.7886543273925781,0.913341224193573,4.014556884765625
2015-09-28,0.7824929356575012,0.9252799153327942,4.078556537628174
2015-09-29,0.7763316035270691,0.9252799153327942,4.049466609954834
2015-09-30,0.7886543273925781,0.9252799153327942,4.072738170623779
2015-10-01,0.7886543273925781,0.9252799153327942,4.072738170623779
2015-10-02,0.7824929356575012,0.913341224193573,4.072738170623779
2015-10-05,0.8009769916534424,0.9193106889724731,4.096011161804199
2015-10-06,0.8009769916534424,0.931249737739563,4.078556537628174
2015-10-07,0.7948158383369446,0.9193106889724731,4.1018290519714355
2015-10-08,0.8009769916534424,0.9014019966125488,4.1018290519714355
2015-10-09,0.7948158383369446,0.9073715209960938,4.084376335144043
2015-10-12,0.8009769916534424,0.913341224193573,4.032011032104492
2015-10-13,0.8009769916534424,0.9014019966125488,4.043645858764648
2015-10-15,0.8009769916534424,0.9014019966125488,4.043645858764648
2015-10-16,0.8009769916534424,0.9193106889724731,4.229829788208008
2015-10-19,0.8009769916534424,0.931249737739563,4.078556537628174
2015-10-20,0.8194612264633179,0.9073715209960938,4.078556537628174
2015-10-21,0.807138204574585,0.9014019966125488,4.096011161804199
2015-10-22,0.807138204574585,0.9014019966125488,4.096011161804199
2015-10-23,0.8132997751235962,0.913341224193573,4.119284152984619
2015-10-26,0.807138204574585,0.913341224193573,4.119284152984619
2015-10-27,0.807138204574585,0.913341224193573,4.096011161804199
2015-10-28,0.8009769916534424,0.8954322338104248,4.113465309143066
2015-10-29,0.8132997751235962,0.8894625902175903,4.096011161804199
2015-10-30,0.8317838907241821,0.913341224193573,4.084376335144043
2015-11-02,0.8317838907241821,0.9014019966125488,4.078556537628174
2015-11-03,0.8132997751235962,0.9073715209960938,4.078556537628174
2015-11-04,0.8317838907241821,0.9073715209960938,4.0901947021484375
2015-11-05,0.8132997751235962,0.9073715209960938,4.078556537628174
2015-11-06,0.8132997751235962,0.8954322338104248,4.020373821258545
2015-11-09,0.8256224393844604,0.9014019966125488,4.05528450012207
2015-11-11,0.807138204574585,0.9073715209960938,4.072738170623779
2015-11-12,0.807138204574585,0.904078483581543,4.1018290519714355
2015-11-13,0.8009769916534424,0.8921036124229431,4.1018290519714355
2015-11-16,0.8009769916534424,0.8980911374092102,4.096011161804199
2015-11-17,0.807138204574585,0.904078483581543,4.096011161804199
2015-11-18,0.807138204574585,0.8501928448677063,4.096011161804199
2015-11-19,0.807138204574585,0.904078483581543,4.113465309143066
2015-11-20,0.8009769916534424,0.904078483581543,4.096011161804199
2015-11-23,0.807138204574585,0.916053056716919,4.130920886993408
2015-11-24,0.8009769916534424,0.9100656509399414,4.1622843742370605
2015-11-25,0.8009769916534424,0.916053056716919,4.1564226150512695
2015-11-26,0.8009769916534424,0.9220401048660278,4.1505584716796875
2015-11-27,0.8009769916534424,0.916053056716919,4.1505584716796875
2015-11-30,0.7948158383369446,0.904078483581543,4.1036601066589355
2015-12-01,0.7948158383369446,0.9100656509399414,4.127109527587891
2015-12-02,0.8009769916534424,0.9100656509399414,4.127109527587891
2015-12-03,0.8009769916534424,0.904078483581543,4.09193754196167
2015-12-04,0.8009769916534424,0.904078483581543,4.127109527587891
2015-12-07,0.8009769916534424,0.9100656509399414,4.132972717285156
2015-12-08,0.8009769916534424,0.8980911374092102,4.132972717285156
2015-12-09,0.7948158383369446,0.8921036124229431,4.132972717285156
2015-12-10,0.7886543273925781,0.8741421699523926,4.056761741638184
2015-12-11,0.7886543273925781,0.8741421699523926,4.0274505615234375
2015-12-14,0.7824929356575012,0.8801295161247253,4.045037269592285
2015-12-15,0.7886543273925781,0.8741421699523926,4.0743489265441895
2015-12-16,0.807138204574585,0.8741421699523926,4.132972717285156
2015-12-17,0.8009769916534424,0.8681549429893494,4.1622843742370605
2015-12-18,0.8009769916534424,0.8741421699523926,4.0802130699157715
2015-12-21,0.7948158383369446,0.8561800718307495,4.144697666168213
2015-12-22,0.7948158383369446,0.8621674180030823,4.109522819519043
2015-12-23,0.8009769916534424,0.8621674180030823,4.191596508026123
2015-12-28,0.8194612264633179,0.8741421699523926,4.11538553237915
2015-12-29,0.8194612264633179,0.8741421699523926,4.1505584716796875
2015-12-30,0.8194612264633179,0.8741421699523926,4.132972717285156
2015-12-31,0.8256224393844604,0.8741421699523926,4.138834476470947
2016-01-04,0.8256224393844604,0.8741421699523926,4.0802130699157715
2016-01-05,0.8132997751235962,0.8621674180030823,4.1036601066589355
2016-01-06,0.8194612264633179,0.8681549429893494,4.1036601066589355
2016-01-07,0.8132997751235962,0.8621674180030823,4.1036601066589355
2016-01-08,0.8132997751235962,0.8681549429893494,4.109522819519043
2016-01-11,0.8194612264633179,0.8741421699523926,4.09193754196167
2016-01-12,0.8194612264633179,0.8681549429893494,4.109522819519043
2016-01-13,0.8256224393844604,0.8801295161247253,4.109522819519043
2016-01-14,0.8194612264633179,0.8741421699523926,4.109522819519043
2016-01-15,0.8256224393844604,0.8801295161247253,4.127109527587891
2016-01-18,0.8256224393844604,0.8681549429893494,4.132972717285156
2016-01-19,0.8256224393844604,0.8801295161247253,4.127109527587891
2016-01-20,0.8317838907241821,0.8681549429893494,4.1036601066589355
2016-01-21,0.8317838907241821,0.8621674180030823,4.0802130699157715
2016-01-22,0.837945282459259,0.8681549429893494,4.1036601066589355
2016-01-26,0.850267767906189,0.8741421699523926,4.1036601066589355
2016-01-27,0.850267767906189,0.8861165642738342,4.1036601066589355
2016-01-28,0.8625907301902771,0.8980911374092102,4.138834476470947
2016-01-29,0.8872362375259399,0.8801295161247253,4.109522819519043
2016-02-02,0.8810747265815735,0.8921036124229431,4.127109527587891
2016-02-03,0.8749136328697205,0.8980911374092102,4.1622843742370605
2016-02-04,0.8872362375259399,0.9100656509399414,4.23254919052124
2016-02-05,0.8872362375259399,0.8980911374092102,4.220660209655762
2016-02-08,0.8872362375259399,0.8980911374092102,4.220660209655762
2016-02-09,0.8872362375259399,0.8980911374092102,4.220660209655762
2016-02-10,0.8509770631790161,0.8980911374092102,4.042324066162109
2016-02-11,0.8386437296867371,0.8827776312828064,4.131491184234619
2016-02-12,0.8879761695861816,0.9308199286460876,4.184992790222168
2016-02-15,0.8941423296928406,0.9368252158164978,4.2444376945495605
2016-02-16,0.8879761695861816,0.9428305625915527,4.2444376945495605
2016-02-17,0.8818093538284302,0.9368252158164978,4.256328105926514
2016-02-18,0.8818093538284302,0.9428305625915527,4.208769798278809
2016-02-19,0.8941423296928406,0.9608462452888489,4.220660209655762
2016-02-22,0.8879761695861816,0.948836088180542,4.238494873046875
2016-02-23,0.9126419425010681,0.9608462452888489,4.256328105926514
2016-02-24,0.9064756035804749,0.9428305625915527,4.2444376945495605
2016-02-25,0.9188086986541748,0.9428305625915527,4.250382900238037
2016-02-26,0.9249748587608337,0.9368252158164978,4.220660209655762
2016-02-29,0.9373079538345337,0.9548410773277283,4.161213397979736
2016-03-01,0.9434745907783508,0.948836088180542,4.190937519073486
2016-03-02,0.9434745907783508,0.9548410773277283,4.1731038093566895
2016-03-03,0.9434745907783508,0.9548410773277283,4.190937519073486
2016-03-04,0.9496410489082336,0.9548410773277283,4.190937519073486
2016-03-07,0.9496410489082336,0.9608462452888489,4.184992790222168
2016-03-08,0.9434745907783508,0.9608462452888489,4.184992790222168
2016-03-09,0.9496410489082336,0.9608462452888489,4.190937519073486
2016-03-10,0.9373079538345337,0.9608462452888489,4.161213397979736
2016-03-11,0.9434745907783508,0.9548410773277283,4.208769798278809
2016-03-14,0.9311415553092957,0.9548410773277283,4.2444376945495605
2016-03-15,0.9249748587608337,0.9548410773277283,4.220660209655762
2016-03-16,0.9249748587608337,0.9548410773277283,4.250382900238037
2016-03-17,0.9434745907783508,0.948836088180542,4.202826976776123
2016-03-18,0.9434745907783508,0.9368252158164978,4.155270099639893
2016-03-21,0.9188086986541748,0.9368252158164978,4.220660209655762
2016-03-22,0.9434745907783508,0.918809711933136,4.220660209655762
2016-03-23,0.9311415553092957,0.918809711933136,4.262273788452148
2016-03-24,0.9311415553092957,0.9308199286460876,4.250382900238037
2016-03-25,0.9373079538345337,0.9248148202896118,4.250382900238037
2016-03-28,0.9373079538345337,0.9428305625915527,4.256328105926514
2016-03-29,0.9373079538345337,0.9608462452888489,4.250382900238037
2016-03-30,0.9434745907783508,0.9608462452888489,4.297939777374268
2016-03-31,0.9434745907783508,0.9608462452888489,4.256328105926514
2016-04-01,0.9496410489082336,0.9728567600250244,4.250382900238037
2016-04-04,0.9619741439819336,0.9728567600250244,4.256328105926514
2016-04-05,0.9558074474334717,0.9908728003501892,4.238494873046875
2016-04-06,0.9496410489082336,0.9788625240325928,4.250382900238037
2016-04-07,0.9558074474334717,0.9908728003501892,4.22660493850708
2016-04-08,0.9558074474334717,0.9908728003501892,4.23254919052124
2016-04-11,0.9681405425071716,0.9728567600250244,4.250382900238037
2016-04-12,0.9558074474334717,0.966852068901062,4.250382900238037
2016-04-13,0.9434745907783508,0.966852068901062,4.309829235076904
2016-04-14,0.9496410489082336,0.9608462452888489,4.39305305480957
2016-04-15,0.9311415553092957,0.9548410773277283,4.398996829986572
2016-04-18,0.9249748587608337,0.9548410773277283,4.2801055908203125
2016-04-19,0.9311415553092957,0.9728567600250244,4.2801055908203125
2016-04-20,0.9188086986541748,0.966852068901062,4.274162292480469
2016-04-21,0.9188086986541748,0.9608462452888489,4.291995525360107
2016-04-22,0.9311415553092957,0.9608462452888489,4.274162292480469
2016-04-25,0.9311415553092957,0.9608462452888489,4.262273788452148
2016-04-26,0.9249748587608337,0.9608462452888489,4.2801055908203125
2016-04-27,0.9311415553092957,0.9608462452888489,4.274162292480469
2016-04-28,0.9249748587608337,0.9728567600250244,4.2801055908203125
2016-04-29,0.9311415553092957,0.9728567600250244,4.286050796508789
2016-05-03,0.9373079538345337,0.9608462452888489,4.339552402496338
2016-05-04,0.9373079538345337,0.9608462452888489,4.303884983062744
2016-05-05,0.9311415553092957,0.9548410773277283,4.309829235076904
2016-05-06,0.9373079538345337,0.9608462452888489,4.2801055908203125
2016-05-09,0.9434745907783508,0.9608462452888489,4.309829235076904
2016-05-10,0.9558074474334717,0.9848674535751343,4.345496654510498
2016-05-11,0.9619741439819336,0.9968782663345337,4.351441860198975
2016-05-12,0.9496410489082336,0.99422687292099,4.517889976501465
2016-05-13,0.9434745907783508,0.9882012605667114,4.458443641662598
2016-05-16,0.9496410489082336,0.99422687292099,4.4287214279174805
2016-05-17,0.9496410489082336,0.9882012605667114,4.422775745391846
2016-05-18,0.9434745907783508,0.9761502742767334,4.422775745391846
2016-05-19,0.9434745907783508,0.9761502742767334,4.426384925842285
2016-05-20,0.9373079538345337,0.9882012605667114,4.3542160987854
2016-05-23,0.9496410489082336,0.9761502742767334,4.3602294921875
2016-05-24,0.9496410489082336,0.9821757078170776,4.390301704406738
2016-05-25,0.9496410489082336,0.9761502742767334,4.372257709503174
2016-05-26,0.9804736375808716,0.99422687292099,4.390301704406738
2016-05-27,0.9866398572921753,0.99422687292099,4.414356231689453
2016-05-30,0.9681405425071716,0.9821757078170776,4.420371055603027
2016-05-31,0.992806613445282,0.9761502742767334,4.420371055603027
2016-06-01,0.9681405425071716,0.9821757078170776,4.420371055603027
2016-06-02,0.9558074474334717,0.9882012605667114,4.420371055603027
2016-06-03,0.9619741439819336,1.0002524852752686,4.444427013397217
2016-06-06,0.9743070602416992,0.99422687292099,4.450441360473633
2016-06-07,0.9743070602416992,1.0123038291931152,4.558694362640381
2016-06-08,0.9743070602416992,1.0002524852752686,4.426384925842285
2016-06-09,0.9681405425071716,0.9882012605667114,4.534639835357666
2016-06-10,0.9866398572921753,0.9821757078170776,4.504567623138428
2016-06-13,0.9681405425071716,0.9821757078170776,4.492539882659912
2016-06-14,0.9619741439819336,0.970124363899231,4.450441360473633
2016-06-15,0.9619741439819336,0.9821757078170776,4.432399272918701
2016-06-16,0.9558074474334717,0.970124363899231,4.438412666320801
2016-06-17,0.9866398572921753,0.970124363899231,4.438412666320801
2016-06-20,0.9681405425071716,0.9882012605667114,4.5647101402282715
2016-06-21,0.9804736375808716,0.9821757078170776,4.570722579956055
2016-06-23,0.9743070602416992,0.970124363899231,4.5647101402282715
2016-06-24,0.9619741439819336,0.9821757078170776,4.522610187530518
2016-06-27,0.9619741439819336,0.9761502742767334,4.4985527992248535
2016-06-28,0.9804736375808716,1.0002524852752686,4.504567623138428
2016-06-29,1.0051395893096924,1.0002524852752686,4.504567623138428
2016-06-30,0.992806613445282,1.0002524852752686,4.4985527992248535
2016-07-01,0.992806613445282,1.0062782764434814,4.456454753875732
2016-07-04,0.9866398572921753,0.99422687292099,4.48051118850708
2016-07-05,0.992806613445282,1.0183295011520386,4.540652275085449
2016-07-06,0.992806613445282,1.0183295011520386,4.540652275085449
2016-07-07,0.992806613445282,1.0183295011520386,4.540652275085449
2016-07-08,0.9804736375808716,0.99422687292099,4.594778537750244
2016-07-11,0.992806613445282,1.0183295011520386,4.666949272155762
2016-07-12,0.9866398572921753,1.024355173110962,4.630865097045898
2016-07-13,1.0421384572982788,1.0484577417373657,4.630865097045898
2016-07-14,1.0236387252807617,1.0484577417373657,4.570722579956055
2016-07-15,1.0298054218292236,1.0424319505691528,4.546667098999023
2016-07-18,1.0298054218292236,1.03640615940094,4.540652275085449
2016-07-19,1.0236387252807617,1.024355173110962,4.516597270965576
2016-07-20,1.017472743988037,1.0123038291931152,4.558694362640381
2016-07-21,0.9989732503890991,1.0123038291931152,4.510582447052002
2016-07-22,1.0051395893096924,1.0183295011520386,4.4985527992248535
2016-07-25,1.0113059282302856,1.024355173110962,4.618836402893066
2016-07-26,1.017472743988037,1.024355173110962,4.4985527992248535
2016-07-27,1.017472743988037,1.0183295011520386,4.540652275085449
2016-07-28,1.017472743988037,1.0123038291931152,4.510582447052002
2016-07-29,1.0113059282302856,1.0062782764434814,4.510582447052002
2016-08-01,1.0113059282302856,1.024355173110962,4.522610187530518
2016-08-02,1.0113059282302856,1.0062782764434814,4.510582447052002
2016-08-03,1.0051395893096924,1.0303804874420166,4.516597270965576
2016-08-04,1.017472743988037,1.03640615940094,4.600794792175293
2016-08-05,1.0180281400680542,1.0484577417373657,4.660935401916504
2016-08-08,1.005688190460205,1.024355173110962,4.727089881896973
2016-08-09,0.9995183348655701,1.0183295011520386,4.630865097045898
2016-08-10,1.005688190460205,1.0123038291931152,4.570722579956055
2016-08-11,1.005688190460205,1.0123038291931152,4.570722579956055
2016-08-12,1.005688190460205,1.0183295011520386,4.570722579956055
2016-08-15,1.0180281400680542,1.054483413696289,4.6230363845825195
2016-08-16,1.0118577480316162,1.054483413696289,4.592621326446533
2016-08-17,0.9871782660484314,1.0665345191955566,4.610870361328125
2016-08-18,1.0118577480316162,1.054483413696289,4.610870361328125
2016-08-19,1.0118577480316162,1.0424319505691528,4.586539268493652
2016-08-22,1.0180281400680542,1.0785858631134033,4.580456733703613
2016-08-23,1.0180281400680542,1.0785858631134033,4.6230363845825195
2016-08-24,1.0180281400680542,1.054483413696289,4.6230363845825195
2016-08-25,1.0427074432373047,1.0593868494033813,4.665616512298584
2016-08-26,1.0427074432373047,1.0775477886199951,4.7081990242004395
2016-08-29,1.0365372896194458,1.065440058708191,4.732529640197754
2016-08-30,1.0365372896194458,1.0412256717681885,4.665616512298584
2016-09-01,1.0241974592208862,1.0230647325515747,4.6230363845825195
2016-09-02,1.005688190460205,1.0291184186935425,4.6717000007629395
2016-09-05,1.0118577480316162,1.017011046409607,4.6230363845825195
2016-09-06,1.0427074432373047,1.0533331632614136,4.629118919372559
2016-09-07,1.0303674936294556,1.065440058708191,4.641285419464111
2016-09-08,1.0365372896194458,1.0533331632614136,4.76294469833374
2016-09-09,1.0365372896194458,1.0533331632614136,4.74469518661499
2016-09-13,1.0118577480316162,1.0472792387008667,4.683866500854492
2016-09-14,1.0241974592208862,1.0230647325515747,4.665616512298584
